aziz005 wrote a review Apr 2018,40,"New Delhi - Bangkok
Southeast Asia
Economy","New Delhi - Bangkok
Southeast Asia
Economy","New Delhi - Bangkok
Southeast Asia
Economy",best flight,Flight was excellent. Some of the crew members are really nice other just feel too elite to serve 60+ year old passengers. Ticket booking and check in - Air India let's you select the seat while booking it online. I would recommend booking it online and selecting right seat. Online check in is allowed 48 hours before the flight. This will save you time at the check in.
Ranjeet J wrote a review Apr 2018,10,"New Delhi - London
International
Economy","New Delhi - London
International
Economy","New Delhi - London
International
Economy",changed my seats and separated my two children,"an absolute disgusting service. I have booked these tickets with my seat preference over a year ago. I booked it so that I sit my daughters, aged 10 and 6. I tried to check in online and found that they changed our seats to different ends and sides of the aeroplane! When I contacted their ""customer support"" all they said was they apologise for any inconvenience and there is nothing they can do. I further challenged this ""customer service rep"" and asked how Air India thought it was acceptable to change my seats and have my children sitting elsewhere on the plane, to which he answered apologies for any inconvenience. The airport is also below. I am ashamed to call myself an Indian because of they way they conduct themselves. They have below zero level of customer service skills. No wonder its losing money. India as a country its airline is centuries away from the modern world. Never again!"
dslandcornwall wrote a review Apr 2018,20,"Mumbai - Newark
International
Business Class","Mumbai - Newark
International
Business Class","Mumbai - Newark
International
Business Class",Direct Flight. Low Cost. Old Planes,"Air India offers one of the few nonstop NY to Mumbai services. The Business Class fare is usually quite reasonable and the timing is great. However, don’t expect anything close to the level of service you get from any of the four or five star airlines. Seating is 2 3 2 and the plane is at least 15 years old with no upgrades since they went into service. Sleeping is ok on the 16 hour flight but not great. No separation from adjoining seat and cushions are worn and lumpy. Food service is minimal. I prefer Emirates or Qatar or Etihad. But the layover makes the trip 4 hours longer and the timing much less convenient."
hypefreetravel wrote a review Apr 2018,20,"Yangon (Rangoon) - Kolkata
Asia
Business Class","Yangon (Rangoon) - Kolkata
Asia
Business Class","Yangon (Rangoon) - Kolkata
Asia
Business Class",Now we understand why they are losing money,"Very frustrating to straighten out a ticketing glitch. Over a period of a week before the flight multiple phone calls to their call center with different answers ended up solving nothing. At check in, after waiting an hour for an airline rep to show up, we glimpsed the bureaucracy that seems to strangle the company. Our problem was eventually solved but could have been taken care of instantly if the system were not so convoluted.

Once seated, were surprised that the only alcohol offered in business class was whiskey or beer. OK, no big deal, but not to have basic soda water (only plain water was available) seemed really odd."
RajeevAbuDhabi wrote a review Apr 2018,50,"New Delhi - Kullu
Domestic
Economy","New Delhi - Kullu
Domestic
Economy","New Delhi - Kullu
Domestic
Economy",Best Flight for Kullu,"Air India flight from new Delhi to Kullu is the only direct flight .
Its a Small ATR plane 72 seater , max occupancy 20 person .
PRICE : Extremely Costly ---even more than International Flight . but still worth you reach Kullu in just 1 hrs time .

Air hostess very friendly , small snacks are served .
Upon reaching you can just walk to the Airport arrival lounge . can take close pictures with ATR plane . Pleasant Journey .

TIP : keep Sufficient time for check in & Boarding as the gate is Far away in Delhi ."
Prowander wrote a review Apr 2018,10,"Trivandrum - New Delhi
Domestic
Economy","Trivandrum - New Delhi
Domestic
Economy","Trivandrum - New Delhi
Domestic
Economy",NO COMMUNICATION + BAD SERVICE = TERRIBLE,"When we arrived in Delhi, a Jet bridge was brought to plane but because of some issue we were sent down a set of stairs by another door and placed on a bus that took us to the terminal. As always with Air India — there was no explanation given."
EILEEN W wrote a review Apr 2018,10,"Jaipur - Kochi (Cochin)
Domestic
Economy","Jaipur - Kochi (Cochin)
Domestic
Economy","Jaipur - Kochi (Cochin)
Domestic
Economy",What a dismal experience,"This was one of two internal flights with Air India both dismal!
The first flight was an hour and a half late so we did not get into Mumbai for our connection but were shuffled on the runway onto the flight waiting. Consequently all our luggage was not transferred and “lost” when we arrived in Kochi.
Food was appalling at one stage our party and another conducted a postmortem as to what the dish actually was. Turned out to be a”form” of pizza which was quite unrecognizable.
Service poor in fact very few positives unfortunately."
a_kr_mittal wrote a review Apr 2018,40,"Mumbai - Dibrugarh
Domestic
Economy","Mumbai - Dibrugarh
Domestic
Economy","Mumbai - Dibrugarh
Domestic
Economy",Poor connectivity,The flight including onward journey was comfortable except that there is no direct connectivity. The gap between evening flight and early morning connecting flight is so odd that for intervening period neither you can stay back at airport nor go to some hotel to take rest
a_kr_mittal wrote a review Apr 2018,40,"Dibrugarh - Kolkata
Domestic
Business Class","Dibrugarh - Kolkata
Domestic
Business Class","Dibrugarh - Kolkata
Domestic
Business Class",Most comfortable flight from Dibrugarh,"Air India provides you the most comfortable flight between Dibrugarh, the City of Ahoms and Kolkata, the City of Joy. The cabin crew was adequately hospitable, but they talked too much among themselves during the whole flying time. Veg meal was served hot having variety and taste."
DrAtri wrote a review Apr 2018,30,"New Delhi - Ranchi
Domestic
Economy","New Delhi - Ranchi
Domestic
Economy","New Delhi - Ranchi
Domestic
Economy",The maharaja needs overhaul,"I had picked Air India, as according to my schedule, that was the only comfort carrier available. Boarding was flawless, but inflight service needs much improvement. Although the flight deck was excellent, there was some delay due to security reasons, but the flight deck tried best to keep us apprised, though not the same for cabin crew"
