Piyush Thakur wrote a review Nov 2018,50,"Mumbai - New Delhi
Domestic
Economy","Mumbai - New Delhi
Domestic
Economy","Mumbai - New Delhi
Domestic
Economy",The Maharaja,"Air India is the only airlines in the country which has Large Boeing planes for domestic routes ( acts as feeder for international routes ) . So if you are looking for a comfortable ride in these places, air India is highly recommended. Food is also probably the best . I have never faced any issue whenever I have travelled in Air India. I feel a lot of negative PR has happened for them .

Tip : While booking tickets , check the flight number first. Google it to check which plane is this. Example AI 101 goes to Delhi , but from there it goes to Newark , hence it is a Dreamliner. So you can choose a Dreamliner instead of usual narrow body A320"
dharr g wrote a review Nov 2018,10,"Dubai - Hyderabad
International
Business Class","Dubai - Hyderabad
International
Business Class","Dubai - Hyderabad
International
Business Class",Bad service.,"Never travel in bussines class.
Bad service.Arrogant hostess.hopless food,drinks etc
..
Feeling pity on our national airline"
eurohandsofsteel wrote a review Nov 2018,30,"Frankfurt - New Delhi
International
Economy","Frankfurt - New Delhi
International
Economy","Frankfurt - New Delhi
International
Economy",Don't expect a smile from the crew,They could use some training in being friendlier. The entertainment system is not working properly all the time. The systme is not user friendly.
sethib2017 wrote a review Nov 2018,50,"Hyderabad - Chicago
International
Business Class","Hyderabad - Chicago
International
Business Class","Hyderabad - Chicago
International
Business Class",Home in the sky at strikingly cheaper price,"The flight takes off and landed on time
They provide a night suit which is very handy
The crew is extremely courteous and the food is better than any of the over prized airline
(I wish though that they kept some chocolates too!)
The leg space is better than most other airlines
The aircraft is a bit old but the deficits if any are so well covered by the hospitality that I cannot complain
The change in aircraft at Delhi should be more clearly explained at origin also in the flight"
John W wrote a review Nov 2018,40,"Jaipur - Goa
Domestic
Economy","Jaipur - Goa
Domestic
Economy","Jaipur - Goa
Domestic
Economy",Good flight but time changes a problem,"The flights themselves were good, with a generous 25kg checked baggage allowance and decent meal/snack. My only problem was the 5 minute time change of our first flight (which we were informed of) and the resulting change of our connecting flight to one 4 hours later (due to the minimum transfer time in Mumbai) which we were not told about. We only found out about the extra 4 hour wait at Mumbai when we checked the status of our flights the week before we flew.
As it happened our first flight was delayed and we wouldn't have made the earlier connection anyway.
Had we known this we we booked we would have chosen different flights. With a big change in timings like this we ought to have had the option to change our flights or cancel the booking."
Mamta V Tayade wrote a review Nov 2018,50,"Nagpur - Mumbai
Domestic
Economy","Nagpur - Mumbai
Domestic
Economy","Nagpur - Mumbai
Domestic
Economy",Indian airline 🎫 India ki airline,Comfortable sitting work welcome and simplicity with Indian culture namastye dil se atithi Devo Bhava
youngpapaya wrote a review Nov 2018,40,"New Delhi - Goa
Domestic
Economy","New Delhi - Goa
Domestic
Economy","New Delhi - Goa
Domestic
Economy",Happy travelling with this airline,Although this was a relatively short flight we were served an excellent lunch and felt very relaxed the whole time thanks to the attitude of the cabin crew and the good seats.
parag sanghvi wrote a review Nov 2018,30,"Mumbai - Mangalore
Domestic
Economy","Mumbai - Mangalore
Domestic
Economy","Mumbai - Mangalore
Domestic
Economy",Good but always scared to fly Air India - don't know why,"it took too long to do the baggage checkin, inspite of having done web chkin. The person at the counter was helpful but inefficient. Also, wastage of resources in first printing the boarding pass and then reprinting it with new seat no inspite of my request before he printed the first boarding pass."
chow69 wrote a review Nov 2018,30,"Port Blair - New Delhi
Domestic
Business Class","Port Blair - New Delhi
Domestic
Business Class","Port Blair - New Delhi
Domestic
Business Class",WOULD HAVE MISSED THE FLIGHT DUE TO SUDDEN SCHEDULE CHANGE,"Travelled with my wife and daughter on the flight from Port Blair to New Delhi on 10 Nov. Had received an email from Air India stating that the flight departure had been rescheduled to 1110 hr from 1050 hr. We however reached the airport as per the scheduled time, keeping in mind the huge crowd expected. On checking in, was offered an upgrade to Business Class by the staff. Having collected the boarding passes, we headed to the aircraft, when suddenly an announcement for the last call of boarding was made. With difficulty we headed through the crowd and made it to the aircraft. On inquiring we were told that the aircraft departure is as per schedule. Notwithstanding we were the last to board the aircraft with difficulty.
The upgradation to Business Class was a boon as we could sleep all the way to Delhi. Adequate leg room and comfortable seats. The lunch served was however horrible. High time, something is done about the food served by Air India. Poor food in Business Class, I am surprised."
Barbara G wrote a review Nov 2018,40,"Kochi (Cochin) - New Delhi
Domestic
Economy","Kochi (Cochin) - New Delhi
Domestic
Economy","Kochi (Cochin) - New Delhi
Domestic
Economy",Multicity ticket with Air India. Very useful.I warmly suggest.,"I have visited India last September 2018 with the MULTICITY Ticket. I flew to Varanasi, to Mumbai, to Jaipur, to Cochi and finally to Dehli. A really convenient way to fly... The flights were good and I had the opportunity to buy the business class for one flight with a very special price. I used the Air India lounge in Delhi and was very comfortable. Unfortunately, the lounge in Cochin ' airport was without wifi and with a poor food and beverage service."
