vinit1791 wrote a review Jan 2018,40,"Mumbai - Newark
International
Economy","Mumbai - Newark
International
Economy","Mumbai - Newark
International
Economy",A pleasant experience,"First thing I think about, while booking a 16 hour flight, is leg space and entertainment system. I was surprised to find great leg space in AI191. The lighting in flight was very well. Boarding started on time and flight took off on right now. Airline staff was very polite and helpful and food served was hot and nice. Only issue I faced while the journey was, my entertainment system had some issue. And when you have to spend 16 hours in sky without sunlight, thats not a great thing to have. But luckily, seat next to me was free and I used that entertainment system. We landed in Newark (EWR) 20 mins before scheduled arrival time. Overall I had a great experience and I would sure fly Air India again, at least for this route"
LeisureTraveller wrote a review Jan 2018,10,"New Delhi - New York City
International
Economy","New Delhi - New York City
International
Economy","New Delhi - New York City
International
Economy",Worst Ground Staff ever Experienced,"I chose Air India from DEL to JFK, as this was the only direct option available. I must say that the Air India ground staff at Delhi Airport is one of the rudest I have ever experienced. My parents had a separate flight to London exactly after an hour and they felt the same thing. The staff looked inexperienced and did not know how to speak to a customer. I have never seen any ground staff behaving so rude to any passenger. Even though they had all the details about my ESTA and flight itinerary, the ground staff made it miserable by asking me a paper confirmation. This was not the first time I was traveling to United States, but the way Air India at Delhi Airport operates, really makes me feel uncomfortable in choosing this airline again if I ever come to India. On the other hand, the ground staff at JFK was much polite and helpful. It is a shame"
ninanpj wrote a review Jan 2018,10,"Mumbai - Chandigarh
Domestic
Economy","Mumbai - Chandigarh
Domestic
Economy","Mumbai - Chandigarh
Domestic
Economy",PLEASE DO SOMETHING TO IMPROVE YOUR STANDARDS,"I have been flying all airlines in the domestic circuit. I fly Air India very frequently and there is much for Air India to focus on lest it falls below par. As such the airline is revived only by Govt funding as we understand. So please look into all aspects like web portal, crew efficiency, cabin crew courtesies, timeliness, and food served on board. I have migrated to other Airlines which are more efficient and courteous at LOWER Costs. Please avoid the Maharaja if you can."
Joeswamy wrote a review Jan 2018,50,"Chennai - Goa
Domestic
Economy","Chennai - Goa
Domestic
Economy","Chennai - Goa
Domestic
Economy",Belies your apprehnsions,"Lots of reviews that the airline is prone to delays .. Was surprised that it took off on time and reached Goa on time...
The food served on board was tasty and filling ..
Overall service was very good"
Parth Dube wrote a review Jan 2018,40,"Mumbai - Singapore
Southeast Asia
Economy","Mumbai - Singapore
Southeast Asia
Economy","Mumbai - Singapore
Southeast Asia
Economy",SURPRISINGLY NICE!!!,"Compared to what we generally hear about Air India's in-flight services our experience in the flight to Singapore and back was surprisingly pleasant. The staff was friendly and help full, entertainment screens had ample content, food served was hot and tasty specially in our return journey as we were served proper dinner on our way back. I have been to several Air India flights before and for the first time I saw an Air India plane that was perfectly well maintained, no buttonswere missing for anything, screen's remote was handy although the flight could have been a little more cleaner as some of the tray tables had cola stains however I was given a separate and cleaner seat. Over all I enjoyed the Air India flight."
nsrajpal wrote a review Jan 2018,50,"Melbourne - Amritsar
International
Economy","Melbourne - Amritsar
International
Economy","Melbourne - Amritsar
International
Economy",Staff is very co-operative,"Staff is very co-operative. Especially to people with wheel chairs. Considering a long flight, staff is very helpful even in last hours and always happy to help/serve."
794vijayk wrote a review Jan 2018,10,"Dubai - New Delhi
International
Economy","Dubai - New Delhi
International
Economy","Dubai - New Delhi
International
Economy",Very bad sevice,"On 17 January I came from Dubai to New Delhi flight timings is 00:05 but flight was delay 15 min. After that in flight crew member r not so attractive towards the passengers no Wellcome no smiling.after that when drinks service was came in that time I m asking for water but no one can given me the water, after some time I have taken one beer and I m asking for one more beer but one of the guys was told me that I am bringing for you.but he didn't bring the beer . I am again told to that man that I am still waiting for my beer but he didn't given me the beer."
IDLnyc wrote a review Jan 2018,40,"London - Newark
International
Economy","London - Newark
International
Economy","London - Newark
International
Economy","Somewhat chaotic, but economical flight with good leg room","Reserved Air India for London to New York. It was the only airline at the time that wasn't charging a premium for a one-way fare.
Boarding was disorganized. The signs said that boarding would be by row, so I waited in my seat, as everyone else lined up. Then the gate staff proceeded to board people first-come, first-served. I think people would adhere to the boarding procedure if gate staff enforced it. That said, boarding was pretty quick.
Aircraft was a 787-800. Seat pitch was great - maybe the best I've seen in regular economy.. With 3-3-3 seating, the seats are narrow, but most 787 operators use this configuration. Rest rooms were clean at the start of the flight, and remained so. Dimmable windows and mood lighting on the 787 are great - not just a gimmick.
Ordered the vegetarian Indian meal. It was fine Flight attendants made four service passes through the cabin: beverage (wine was free), meal, coffee, snack.
In flight entertainment ok - large selection of mainly second tier movies.
There were a lot of young children on this flight - at times screaming and running up and down the aisle. Airline staff probably want to avoid getting into conflicts with parents over kids' behavior - I saw no attempts to quiet the cabin on this daytime flight.
The flight left on time, and arrived early at EWR - it took a long time for baggage to come out, but that's Newark's issue."
Naveen K wrote a review Jan 2018,40,"Chicago - Hyderabad
International
Economy","Chicago - Hyderabad
International
Economy","Chicago - Hyderabad
International
Economy",Pretty good leg space in and good food,I booked a round trip flight from Chicago to Hyderabad with Air India. The flight has pretty good leg space compared to Emirates and British airways that I traveled earlier. Food is good. The only issue we had is that all the entertainment system are old and for most of the the remotes doesn't work.
wsherman wrote a review Jan 2018,30,"Kochi (Cochin) - Mumbai
Domestic
Economy","Kochi (Cochin) - Mumbai
Domestic
Economy","Kochi (Cochin) - Mumbai
Domestic
Economy",Good Service,"Comfortable flight, good service and friendly and nice crew. The flight was on time and we weren't impacted like other flights that day (due to fog)"
Chandni138 wrote a review Jan 2018,50,"New Delhi - Vienna
International
Economy","New Delhi - Vienna
International
Economy","New Delhi - Vienna
International
Economy",Befitting a National Carrier!,"I, for one, have never had a bad experience with Air India!
Started travelling frequently with the Airlines in 2014, mostly International flights, both outbound and inbound from the IGI.
The only issue I have is that at the time of Check-in at the IGI, the counters almost always fall short, and this time, the same personnel were handling the passengers for 3 different flights, resulting in chaos and confusion and awfully long queues!
The flight attendants are polite, alert and courteous. My luggage has never been misplaced *touchwood*. I've never had a mishap with the timings and/or had to speak to the staff for any other concern.
May be I've been lucky! :D So far, I am a loyalist."
jashanmalhi7 wrote a review Jan 2018,30,"London - New Delhi
International
Economy","London - New Delhi
International
Economy","London - New Delhi
International
Economy",3 ratings only for food.,The food was really awesome as compared to other flights. But but but there's stigma about Indian people in the minds of flight attendants. Not all people are same. You can't treat all the people from one race equally based on your previous experience.
frequentlyflyin_2018 wrote a review Jan 2018,10,"New York City - New Delhi
International
Economy","New York City - New Delhi
International
Economy","New York City - New Delhi
International
Economy",Unhygienic and dilapidated plane,"I flew roundtrip JFK-DEL via AI Flight 102 on December 20, 2017 and then AI Flight 101 On January 5, 2018 and had my worst airline experience to date (and a fly a lot!).

1. Unhygienic
- diarrhea after eating the food on the flight to India (but no issues in India itself! I didn't eat the food on the return flight, rather brought my own).
- the bathroom was BROKEN on Dec 20, 2017... and then (same plane on the way back) still BROKEN over 2 weeks later on my Jan 5 return flight. Disgusting... not enough bathrooms on the flight for all the passengers!

2. poor service
- flight attendants refused to serve me drinks, of any kind (e.g. a Coke) until AFTER I happened to volunteer my services to 2 ill passengers ( I have a medical background). Then they provided me with a drink.

3. plane in disrepair
- my seat was broken on each leg of the trip (and I had different seats): 1st wouldn't recline, 2nd had a broken foot rest

- the audio-visual was completely broken (again I had difference seats). total luck if you got a working screen in your seat...

Airport Air India staff, and staff in the planes themselves were not helpful and did not assist me in filing a formal complaint with the company (I was merely ignored).

Never fly AI if you can avoid it.... I would have just flushed $2000 down the toilet, but oh... the toilet was broken !"
