Vacationer311627 wrote a review Oct 2016,10,"Goa - Mumbai
Domestic
Economy","Goa - Mumbai
Domestic
Economy","Goa - Mumbai
Domestic
Economy",Always delayed,"We travelled around India for one month. We took 3 domestic flights: Jaipur-Mumbai, Mumbai-Goa, Goa-Mumbai. All 3 of the flights were delayed: 1 up to 3 hours. Staff wasn't helpful. We didn't get offered any water/drinks/snacks although they promised this as compensation. A lot of passengers missed their connecting flights and the airline didn't even apologize for the delays, which is unacceptable."
macmallie wrote a review Oct 2016,40,"London - New Delhi
International
Economy","London - New Delhi
International
Economy","London - New Delhi
International
Economy","Comfortable, very good food, best long haul","Have flown to Delhi 3 or 4 times with Air India, reasonably comfortable even in economy, spare seats meant we could lie to sleep, good selection of films although not as many as other airlines for English speakers. Food is the main draw. Tasty mild curries, breakfasts and extras such as cake and cookies during the flight! Normally plane food makes me slightly nauseous but this was great! Good polite cabin crew and felt safe. Will continue to fly Air India."
travellingcellist wrote a review Oct 2016,10,"Mumbai - Birmingham
International
Economy","Mumbai - Birmingham
International
Economy","Mumbai - Birmingham
International
Economy",Appalling experience.,"When they allow a guy to board who is so drunk out of his head that he is being violent and literally pissed himself whilst in his seat, you have to question the safety of the airline.

The customer service email address on their website doesn't even work.

There is NOTHING good to say about this airline and I am a frequent flier with gold cards on 3 networks. This is the worst airline I have flown with."
Rakesh R wrote a review Oct 2016,30,"Mumbai - London
International
Economy","Mumbai - London
International
Economy","Mumbai - London
International
Economy",Satisfactory experince,"Overall decent experience, bit rough journey while landing. Food was nice and tasty!
flight attendants are bit rough , you need to request them multiple times."
Vijay Arur wrote a review Oct 2016,30,"Aurangabad - Mumbai
Domestic
Economy","Aurangabad - Mumbai
Domestic
Economy","Aurangabad - Mumbai
Domestic
Economy",Terrible service but very well connected,"Pros include good legroom, excellent pilots and excellent connectivity across India.
Cons include older planes, hence older interiors and not so great food."
chander b wrote a review Oct 2016,10,"New Delhi - Birmingham
International
Economy","New Delhi - Birmingham
International
Economy","New Delhi - Birmingham
International
Economy",Air India rude staff,Extremely rude and very unhelpful air hostesses. Caused a lot of distress through the entire journey. Last minute we were told to move to another plane when it is a direct flight. No confidence in the staff !!!!
ankit_player wrote a review Oct 2016,50,"Hyderabad - New Delhi
Domestic
Economy","Hyderabad - New Delhi
Domestic
Economy","Hyderabad - New Delhi
Domestic
Economy",HYD -DEL Super Fly,"Lot of people have issues using Air India our National Carrier when i booked i was little worried about the service and other stuff but the seriously the service was really nice and are upto the level any other perimum flights, i was surprised with baggage allowance in domestic fly upto 25 KG no other flight offers you this much luggage
The food was really delicious and the flight attendants were very helpful ,i feel proud to choose Air India"
NAVEEN M wrote a review Oct 2016,40,"New Delhi - Mumbai
Domestic
Economy","New Delhi - Mumbai
Domestic
Economy","New Delhi - Mumbai
Domestic
Economy",Nice and comfortable flight to Mumbai.,Nice and comfortable flight to Mumbai. Good connecting flight to Mumbai. Leg space is good. Food serving was good. Staff is courteous. It's comfortable flight. Will prefer Air India flight for comfort and food options
Sudeep B wrote a review Oct 2016,50,"New Delhi - Kochi (Cochin)
Domestic
Economy","New Delhi - Kochi (Cochin)
Domestic
Economy","New Delhi - Kochi (Cochin)
Domestic
Economy",Good Airline,"Air India is good, better than low cost airline. Good food, good seats. Air Hostess needs to be more professional."
dain84 wrote a review Oct 2016,20,"Birmingham - Kathmandu
International
Economy","Birmingham - Kathmandu
International
Economy","Birmingham - Kathmandu
International
Economy",Possibly the worst flight ever,"We are waiting in Birmingham airport and we are told there is a delay, upon questioning a representative tells us ""there is a problem with the plane, electrics, need a new plane or we are going to try and fix it."" This obviously doesn't fill us with the most confidence as surely an announcement to the rest of the passengers eagerly waiting would have been the most professional way to deal with the matter?!

We eventually board the plane and sit down in what can only be described as outdated chairs with the internal cabin in drastic need of updating. I think to myself ok well at least I can watch a film and relax right?.... Wrong! The whole plane entertainment panels are down (guessing this was the problem), nothing was announced by the pilot or flight cabin crew regarding this matter, I asked an air hostess who just said to me ""all off"" and continued on.

Next comes the food... I was asleep trying to avoid jet lag by adjusting to local Kathmandu time as was my wife, we both had ear plugs in and shut out masks, but this didn't stop the air hostess from waking us and asking if we want ""veg or meat"", I asked for meat and got veg I was too tired to argue so just eat it.

Normally when disembarking the aircraft the flight attendants will normally smile and wish us well on our onward journey, but as we walked past they were ignoring us and starting to clean the cabin...

I chose this flight purely by price, and as my mother taught me when I was younger ""you get what you pay for"".

I would never travel with air India again and would advise all friends and fellow readers here to avoid like the plague."
