Sumitaaryan wrote a review Jun 2017,50,"Mumbai - Madrid
International
Economy","Mumbai - Madrid
International
Economy","Mumbai - Madrid
International
Economy",The best airline for indians to fly abroad,"Air Indian is the best choice for Indian to fly abroad. With its good connectivity and many direct flights, it is one of the best options. And most importantly nobody can match the food and hospitality of air india crew. My experience in foreign airlines has been pretty bitter. The crew of air india is polite and their food is good in every which way."
Evelyn T wrote a review Jun 2017,40,"Melbourne - Frankfurt
International
Economy","Melbourne - Frankfurt
International
Economy","Melbourne - Frankfurt
International
Economy",On good wings,"in august 2016 i flew with air india from melbourne to frankfurt via new delhi. well, this is quite a long journey; and the prospect of having to hang around at indira gandhi international airport for 19 hours waiting for the connecting flight, could easily deter one from booking with air india, right? BUT: the airfare was so cheap that even with paying for a stay at the holiday inn express in terminal 3 (transit area!) it was a very reasonable - and because of the break - very enjoyable trip.

the most important thing during the flight itself was (#1) excellent leg room. the second good thing (#2) was the very nice (although and as to be expected, a bit spicy) food. the third treat (#3) was the inflight entertainment selection - including yoga and indian cooking videos and a highly recommendable beautifully dramatized (abridged) audio version of mahatma gandhi's autobiography 'the story of my experiments with truth' (i wish i could find this particular one on the internet). # 4 would be that all flights were on time.

what i liked less - even as the airline seems to be very proud of it - is one feature of the B787 dreamliner: the dimmable windows instead of pull-down shutters. it is not that the feature itself is the problem, but that very early in the flight the staff already dimmed down the windows in the whole plane, no matter what time of the day! i found this highly annoying for two reasons: first of all, it messes even more with time (and related light/dark) differences. second, because i LOVE taking pictures during flights (and i am certainly not the only one to do so), i choose my window seat carefully in regards to being able to include a bit of the wing in some of the images to frame them, and most important, which side of the plane i would be able to witness a sunrise or sunset or see any beautiful mountain ranges, deserts, islands or other sights of interest in the areas over which we would be flying. now, when calling for the stewardess, she said she can certainly unlock my window dimmer so that i can regulate it myself, which saved my mood and allowed me to take breathtaking images once again... (on the longer leg of the return flight i sat in an over-crowded plane in a place where the dimmer happened to be broken... no pictures... but as this is not a main concern for most people, i rather focus on - and review - the good experience;-)"
LoveTravel712860 wrote a review May 2017,30,"Surat - New Delhi
Domestic
Economy","Surat - New Delhi
Domestic
Economy","Surat - New Delhi
Domestic
Economy",Shoping,Air india is the best flight to travel for surat to delhi. It is the cheapest also. It is the convinient for travel. Staffs are helpful. The food is too costly in the flight and quality is also not good.
venkateshkini wrote a review May 2017,50,"Mumbai - Bengaluru
Domestic
Economy","Mumbai - Bengaluru
Domestic
Economy","Mumbai - Bengaluru
Domestic
Economy","Early flight, on time and excellent customer service, best in class leg room and food","Early flight, on time and excellent customer service, best in class leg room and food
It was a good trip, pleasant flight, on time, excellent snack. Best in class service and leg room, smooth check-in, flight and good baggage handling"
venkateshkini wrote a review May 2017,50,"Mumbai - Bengaluru
Domestic
Economy","Mumbai - Bengaluru
Domestic
Economy","Mumbai - Bengaluru
Domestic
Economy","On time, smooth flight, good customer service, seating and food","On time, smooth flight, good customer service, seating and food. The early flight really helps start the day early in Bangalore and helps avoid the traffic."
venkateshkini wrote a review May 2017,50,"Mumbai - Bengaluru
Domestic
Economy","Mumbai - Bengaluru
Domestic
Economy","Mumbai - Bengaluru
Domestic
Economy","On time, excellent service and food, ample leg room","On time, reaches very early to be able to start the day in Bangalore, excellent customer service and food, ample leg room. The leg room and meals are the best on Air India, and the flight was on time and with easy web check-in and baggage drop. Baggage pick up arrival was also quick. Overall very happy with the airline."
Calcutta C wrote a review May 2017,40,"New Delhi - Kolkata
Domestic
Economy","New Delhi - Kolkata
Domestic
Economy","New Delhi - Kolkata
Domestic
Economy",Flight,It was a pleasant experience with Air India. Food was served of good quality and enough to fill the stomach. Hospitality was good. And the flight experience was comfortable. The best thing was that it had enough leg space.
Ritu K wrote a review May 2017,50,"Mumbai - Varanasi
Domestic
Economy","Mumbai - Varanasi
Domestic
Economy","Mumbai - Varanasi
Domestic
Economy","Good service and good food, that's flying experience provided as promised",I love traveling with Air India... they provide good food for hungry souls and blanket + pillor for tired minds... good partner to travel with
GoraDelhi wrote a review May 2017,40,"Mumbai - New Delhi
Domestic
Economy","Mumbai - New Delhi
Domestic
Economy","Mumbai - New Delhi
Domestic
Economy",Air India definitely improving,"Flew AI 144 in B777-300 commandeered by Ms Parul Sekhawat and found the flight extremely comfortable with on-time operation, ample leg room, friendly crew with some snacks to munch. Even had on-board entertainment. For the price paid I reckon it is better than it's peer both in full service and budget segments."
SoniaM704 wrote a review May 2017,50,"New Delhi - Bhubaneswar
Domestic
Economy","New Delhi - Bhubaneswar
Domestic
Economy","New Delhi - Bhubaneswar
Domestic
Economy",They served a cooked meal on a two hour internal flight. Yeah,We travelled from ND To BhU. The flight was less than two hours and they served a very nice cooked meal. I was so impressed.
