Madhu M wrote a review Jun 2019,40,"Bengaluru - Hyderabad
Domestic
Economy","Bengaluru - Hyderabad
Domestic
Economy","Bengaluru - Hyderabad
Domestic
Economy",Missing Baggage,"I recently boarded Air India flight from Banglore to Hyderabad, on arrival after waiting 1 hr on conveyor belt to collect luggage we found our luggage didn't arrive & all our fellow passengers left after taking their luggage. We went to baggage claim counter but there was no representative from Air India side, after 30mins or so we found one Air India guy & told him about our missing baggage, he said he will find out but all he did was to give us PIR( Property Irregularity Report) reciept & told us that baggage will b delivered to our address by evening 4:00pm. We are still waiting for baggage & no one responds to phone nos written on PIR reciept. It feels like abyss.its over 48hrs now & our baggage is still untraced.there is no online site to track lost baggage or any customer care service to help.This callous attitude of Air India is very frustrating, it may b just a baggage for them but I lost things very dear to me. I am never going to board airindia again.
Can anyone please help me with this?"
Traveling Agent wrote a review Jun 2019,20,"Chennai - Singapore
Southeast Asia
Economy","Chennai - Singapore
Southeast Asia
Economy","Chennai - Singapore
Southeast Asia
Economy",Not Nearly Marvel-ous,"If you are planning to go to India or from India , do not pick this flight . I'm warning you not to do so , else you may suffer just like me .

I had a flight from India to Singapore . There was a huge delay of six hours and then , when our family went to the airlines . We were given the last backrow three seats when we had booked for the middle order . When we demanded why this decision took place, they said that it was a smaller flight than how it was supposed to be thus , they took such a decision. The next thing I get to know it a huge crowd of folks and women disturbing us to go to the washroom . We couldn't catch a wink of sleep with all the hustle bustle from all the people who went to the washroom . The airhosts didn't do anything to stop this . Bad experience because of the confusion of the flight ! The flight is also not proper , food was not great and overall , just don't take this flight."
Seemant Dua wrote a review Jun 2019,20,"Kochi (Cochin) - New Delhi
Domestic
Economy","Kochi (Cochin) - New Delhi
Domestic
Economy","Kochi (Cochin) - New Delhi
Domestic
Economy",AI 047 = Poor inflight service,"Poor inflight service - I requested for water when entered the plane, which came after two reminders and that two after approx. 45 minutes. At the time of serving of coffee, additional sugar was requested, which never came.. Rather all the flight stewards were busy gossiping in cabin crew section."
Seemant Dua wrote a review Jun 2019,40,"New Delhi - Kochi (Cochin)
Domestic
Economy","New Delhi - Kochi (Cochin)
Domestic
Economy","New Delhi - Kochi (Cochin)
Domestic
Economy",2 days pre info on delay of 45 min,"We took an early morning flight to Kochi, the flight was scheduled at 5:10, but we received app 3 calls and 2 text messages way in advance informing about the delay of 45 minutes. This helped us plan things in a better manner.
However, our pre-selected seats at the time of booking and even on our confirmation sheets were not allocated to us with the reason that we haven't done the Web-check-in."
Camper319415 wrote a review Jun 2019,50,"Surat - New Delhi
Domestic
Economy","Surat - New Delhi
Domestic
Economy","Surat - New Delhi
Domestic
Economy",AI 490,I took the morning flight for Delhi as I had to go a long way to Noida.All in all it was a pleasant experience.
elizabethholmes835 wrote a review Jun 2019,10,"Birmingham - New Delhi
International
Economy","Birmingham - New Delhi
International
Economy","Birmingham - New Delhi
International
Economy",Flight delayed for 7 hours,"Totally disgusted with lack of customer service & poor information about flight delay left me feeling undervalued as a customer, to help out & appease the situation.
Upon arrival 5:30pm was told about delay & given possible flight time of 1:30am, when checking-in air India desk & were not updated until 11pm. Flight was delayed by +7 hours.
I did have to ask for a food/drink voucher this was not offered, amount of £7.50 as a gesture.

After a later announcement at approx 11pm to collect drink voucher £7.50, there I was told I had already had one earlier, I felt very appalled to hear this & was not expecting this treatment. In my defence I did say that was 5:30pm during check-in, sheer rudeness from the airline staff. Written letters of apology for delay were on the desk.
Flight finally took off at 4am (due 3am), when original flight time was supposed to be scheduled 8:45pm. Delayed for 7 hours 15 mins.

However Birmingham airport departure lounge staff that work in shops & restaurants were very kind & helpful."
Arun T wrote a review Jun 2019,30,"Mumbai - Hyderabad
Domestic
Economy","Mumbai - Hyderabad
Domestic
Economy","Mumbai - Hyderabad
Domestic
Economy",Mr,"Worst air line, never travel again with them. Traveling from USA to Hyderabad, with Lufthansa and Air India, one ticket with connecting flight. Air India refused my second baggage, where Lufthansa assured me for 2 checked baggage, air India changed me 200 USD again.

Worst customer service, very arrogant agents, no accountability and customer service at all.

Never travel again with them"
Jiten Muni wrote a review Jun 2019,10,"Chennai - Mumbai
Domestic
Economy","Chennai - Mumbai
Domestic
Economy","Chennai - Mumbai
Domestic
Economy",The worst Air Line in the world,"I had a business trip from Mumbai to Chennai. Was planning to go late in evening and then had meetings the next day.

Took AI 94 from BOM to MAA scheduled at 18:35. Since it is Air India the flight was delayed to 19:00 and then finally took off at 19:30. Which means I lost one hour at the Airport doing nothing. Reached hotel late and then did not get enough sleep.

The return journey was another big story.
Took AI 93 from MAA to BOM @ 21:35. Fortunately the flight was on time but when I boarded the flight there was no space for my Cabin bag which was 20 inches American Tourister.

I requested them to check once again so that if there is place they can accommodate. The staff was pathetic, no one to help. Finally they asked me to check in my bag where I had no choice but to agree.

Once I landed and fortunately on time again @ 23.35 my bag is lost, stolen or dissapeared in the sky I don't know.

I met the baggage claim department and asked them that I waited until the last bag and the conveyer belt also stopped now. It is 1 am already.

The baggage department is very cool about these incidences, they were like this is very normal you will get your bag sir. We encounter a lot of customers daily and our appraisal is based on the number of customers. They filled some form online and took details of stuff inside my bag.

I asked them can you call Chennai or check with the ground staff, they were like no sir you will get your bag delivered tomorrow. I am getting tensed and worried about my documents, clothes, keys and what not which is inside the bag.

It is 2.30 am already after a lot of fire fighting they send me home telling me that if you don't get a call from us till 9 am you can call us and we will let you know.

Reached home at 3.30 am wondrring why the hell did I choose this flight.

Next day morning at 9.30 am no one called finally I started calling the airport in Chennai and Mumbai. But they they have a app called world tracer which was showing no status update.

Got through staff at Chennai and they told me that they have sent the bag in the morning by another flight scheduled to reach by 8.30 am. I told them it is 10.30 am already no one called me.

At 11.30 am someone calls me from Mumbai airport saying that your bag has arrived. Felt like I won a Jack pot, hurray.

When I reach the airport there is no one picking the calls. Went from P4 to P6 to P10 all places where I could find one Air India personall who can help.

Wasted almost 2 hours with my 1.5 year infant kid who wanted to run and play at the Airport.

The 10th floor sales office of Air India is also not able to contact their baggage claim department on phone, intercom and mobile. In fact they are asking us to complain about this to Air India.

Finally someone picked up and Deepak helped us from Baggage claim to get my luggage back.

If you look at the instances I have gone through so much of stress overnight, no sleep and wasted the entire night and day behind this pathetic Air Line and their staff.

I highly recommend to avoid this Air Line, I would rather not travel if I am going through this Air Line."
Super duper 123 wrote a review Jun 2019,40,"New Delhi - Kolkata
Domestic
Business Class","New Delhi - Kolkata
Domestic
Business Class","New Delhi - Kolkata
Domestic
Business Class",Tried to make amends!,"While coming back from Istanbul we had a transfer flight at Delhi with Air India for our onward journey to Kolkata. Since the AI flight was delayed by several hours, Air India provided us with hotel accommodation at the Centaur Hotel. The AI help desk was efficient and very helpful ."
haritaK1089 wrote a review Jun 2019,10,"Hyderabad - New Delhi
Domestic
Economy","Hyderabad - New Delhi
Domestic
Economy","Hyderabad - New Delhi
Domestic
Economy",Never ever take this flight.,"I wish I had never convinced my Husband to try Air India. They don't even care about customers. When he travelled to India his flight got delayed by 12 hrs altogether. They did the same while returning back from India too, 24 hrs delay.

They delay the flight at the starting point, make us run for the next flight small kids, babies nothing matters. The worst thing is next flight goes away though both flights belong to Air INDIA.

WAH AIR INDIA WAH BADAYE RAKHO DESH KI SHAN!!

I agree mistakes happen with everyone but only those who don't care make it a habbit."
