Sourav B wrote a review Jan 2017,50,Kolkata - New Delhi,Domestic,"Kolkata - New Delhi
Domestic
Economy",Flying with Vistara UK720,The airline was good in all aspects. Right from boarding on to off the experience was amazing. The flight was on time to take off and before time to reach the destination.
Mayur S wrote a review Jan 2017,40,New Delhi - Lucknow,Domestic,"New Delhi - Lucknow
Domestic
Economy",Good Flight,"I flew from Vistara for the first time & liked the experience.
The luggage handling, boarding & de- boarding, in-flight crew, seating & food all were good. The seating had a decent space. The crew was courteous & helpful.
The flight was a little delayed due to bad weather but it was very nicely handled by the ground crew.
The only thing not so great was the staff at check-in counter. They looked a bit in panic mode. For example, one of the staff was putting a tag on my check-in luggage while I was waiting in the line & a counter just become available. The staff directing the customers to counters came to me & said in a tone to go the counter like I was boarding the plane late. It just took half an minute more with my luggage & I was standing at the counter. I didn't understand the panic there. The airline should take notice as this is the first time a customer interacts with the airline & if the staff here is not that great, the starting experience goes for a toss & it may affect the overall experience.
Overall, a very good experience."
pratnaparkhi wrote a review Jan 2017,40,New Delhi - Pune,Domestic,"New Delhi - Pune
Domestic
Economy",My first travel by Air Vistara,"I had heard a lot from my friends about the new Vistara airlines. All positives, everyone was having a praise for this new Airlines. However, to me the airlines did not impress much, mainly because I had already heard a lot about it and was expecting much more than that. But everything was good - the aircraft was new, the staff very friendly, food items were excellent. The ground duty staff was also very helpful. Overall, the airlines can be said to be above other airlines run by private companies. There was no announcement by pilot about the height at which flying and over which city flying. Incidentally, I heard them announcing the word ""customers"" for ""passengers"" which is used in all other airlines."
Abhishek943 wrote a review Jan 2017,40,Port Blair - New Delhi,Domestic,"Port Blair - New Delhi
Domestic
Premium Economy",good experience,it was a good experience flying with vistara. the service is good. the food served is also good. the fare price is very reasonable
shivdev2015 wrote a review Jan 2017,40,Ahmedabad - New Delhi,Domestic,"Ahmedabad - New Delhi
Domestic
Economy",Very Good Among Many Airlines in India,Staff was very cooperative. On my request I was not charged for 3 Kg excess baggage I didn't have any hand baggage . Food Quality was also better when compared with Jet & Air India . Will definitely travel again
DalzAni17 wrote a review Jan 2017,50,Goa - Mumbai,Domestic,"Goa - Mumbai
Domestic
Economy",Amazing ground staff at Goa Airport,"Every staff we interacted with at the Goa Airport were super friendly and polite. They helped us right from the time we entered the airport and guided us well to the check in counter. There certainly was a feeling of warmth and genuineness in their service. I especially want to highlight the check in staff NIDUN who was extremely polite while checking us in and helped us very professionally through the check in process. There is ""service"" and then there is ""service from the heart"" and Nidun immediately made us feel the latter. I'm glad I chose his counter to check in as it made our Vistara journey a wholesome 5 star experience. Even met him at the boarding gate where he instantly recognised my husband and me and greeted us with a big smile. Personalisation at its best :)"
npantev wrote a review Jan 2017,50,Genoa - Mumbai,International,"Genoa - Mumbai
International
Economy",Good service,"Good service, very friendly and helpful staff. The plain was very clean, flight attendants are always smiling and looking after the passengers.food offered was pleasantly presented in boxes."
Apratim Mukherjee wrote a review Jan 2017,40,Hyderabad - New Delhi,Domestic,"Hyderabad - New Delhi
Domestic
Economy",Hyderabad staff is not upto the mark,"While Vistara New Delhi to Hyderabad flight is an enjoyable experience,the return flight can seem painful.The counters for baggage check in and boarding open at Vistara's convenience.Though you will make it on time but it becomes frustrating many a times.As far as on board experience is concerned,it is excellent as expected from Vistara.I hope Vistara works on this front."
Apratim Mukherjee wrote a review Jan 2017,50,New Delhi - Hyderabad,Domestic,"New Delhi - Hyderabad
Domestic
Economy",Best among new Airlines,"Vistara has revolutionized budget flying in my opinion.The simple reason being service to economy class.You get a welcome drink and nice tasty food.If its a festival,your kids might get some freebies too.With same legroom,seatpitch,service and price,this is a refreshing change."
sikchi70 wrote a review Jan 2017,50,Bagdogra - Guwahati,Domestic,"Bagdogra - Guwahati
Domestic
Economy","Great service, timely flight","Though I flew for a very short distance, the service provided by the airline was really appreciable. As I selected a seat that was later found to be non-reclinable, they provided me with a seat near the emergengy exits with extra legroom. Departure and arrival were both on time."
Arvind S wrote a review Dec 2016,40,New Delhi - Kolkata,Domestic,"New Delhi - Kolkata
Domestic
Premium Economy",Great airline to fly domestic,"i was upgraded to premium economy , i rate this airline far better than jet , i fly at least 10 to 12 flight per month and am a platinum class holder of jet , but i love flying vistara , this month i am taking 6 flight of vistara . Great leg space and good service and food quality , on time service."
Suhail M wrote a review Dec 2016,30,Jammu City - Srinagar,Domestic,"Jammu City - Srinagar
Domestic
Economy",Can be better,"This was my first travel on vistara, thought would a different experience, but it was just an another flight on low cost carrier.. No way a wow experience."
Govind R wrote a review Dec 2016,40,Mumbai - New Delhi,Domestic,"Mumbai - New Delhi
Domestic
Economy",Good leg room and in flight food.,"Spacious and good food. Probably could be better on maintaining the take off and landing time. Courteous staff, but I didn't find any uniqueness in comparison to Jet Airways. Both are equally good."
Miti G wrote a review Dec 2016,50,Mumbai - Kochi (Cochin),Domestic,"Mumbai - Kochi (Cochin)
Domestic
Economy",Love you Vistara!,"Fabulous, excellent crew with clean and spacious aircraft. Timing wise very neat. My daughters first birthday was celebrated by crew and it was amazing memory for us since it was first birthday....thums up!"
