Natesh Ponnambalam wrote a review Jul 2019,50,Chennai - New Delhi,Domestic,Premium Economy,Value for money,Vistara has always been value for money. You pay for the excellent service you are offered. Fast checkin good food. Friendly staff.
Agam T wrote a review Jul 2019,50,New Delhi - Kochi (Cochin),Domestic,Premium Economy,Very Good experience,"The overall experience was very good. The seats, leg room, in flight service and crew attitude were all very good."
VINAY SINGHAL wrote a review Jul 2019,50,New Delhi - Bagdogra,Domestic,Economy,Palace on sky,The best airline with best service. Highly recomended airline. No complaints. Best airline of India. 10 on 10
royalmaharana wrote a review Jul 2019,50,New Delhi - Bhubaneswar,Domestic,Economy,Wonderful flying with Vistara,"Vistara gives you the best in-flight experience. The seats are the best in class. Best leg space and wonderful meals.
I will give Vistara 5 stars."
333zaink wrote a review Jul 2019,50,New Delhi - Bhubaneswar,Domestic,Premium Economy,Vistara - the answer to the airline industry in india.,"When this airline came about, it was much touted a a ""fine"" airline. I didn't believe it, and flew it - a few times, and heres the facts.

The simplest to interact with airline
The ease of being taken care of by non-overworked, happy, and genuine - not programmed, staff.

Each flight on vistara has been the most relaxing flight I've taken. Its not over done, its not treated like a cheap budget airline for low worth humans.
It genuinely does it well... And makes u feel... Relaxed.

It is, undoubtedly, the airline equivalent of sitting in a non fancy chair in a taj property, with the efficiency whiff of a vivanta... And fairly, paying the price of a Starbucks.

And none judges you for it. Not once in their hands.

Its every flight i book now.

Congratulations Vistara, you redefined the bar."
Lauriana FF wrote a review Jul 2019,40,Mumbai - Bengaluru,Domestic,Economy,Comfortable and Classy,"It was my first trip with Vistara and I must say it definitely won't be the last one. Thoughtfully designed seats, polite, helpful and mannered flight attendants, organized check-in. All in all a wonderful experience. Definitely the best Domestic airline to fly with in India!"
Keshav Kumar Bhati wrote a review Jul 2019,50,New Delhi - Mumbai,Domestic,Economy,Delhi to Mumbai,"I flew Vistara in the month of March,2019 with Family. It was family trip.The staff of Airlines was very Cooperative and courteous.their treatment with Economy class people was very good."
Felix A wrote a review Jul 2019,30,New Delhi - Amritsar,Domestic,Business Class,Business Class but service not at par,"We flew Business Class from New Delhi to Amritsar and back however, though the staff were polite and attentive, the service was way below par. The food on the way was not as per expectation in terms of taste or portion size, hardly any choices and served cold!

On the way back it was even worse with a simple tasteless sandwich that was served to all passengers across all class. This is not to say that we expected better food - we expected good food for all.

Also there is no in flight entertainment - at least business class could have had this provision.

However we would recommend use of their lounge at New Delhi airport - the spread of food is good though space is not well designed and would not be enough for a lot of guests."
colshri wrote a review Jul 2019,50,New Delhi - Mumbai,Domestic,Economy,Vistara is very good Airline,"Very good reception at airport, efficient check in system, good in flight service including complimentary meals"
MANOJ PANDA wrote a review Jul 2019,50,Bhubaneswar - Lucknow,Domestic,Economy,THE BRAND ITSELF GIVES YOU THE ASSURANCE FOR SERVICES,"TATA and SINGAPORE AIRLINES both known for their Brand Value and services and they have maintained it in VISTARA (JV of these trusted Brand).
On-time, Flight Cleanliness, Safety, Boarding and Baggage arrival assistance is really high class."
Ishaan Bharadwaj wrote a review Jul 2019,50,New Delhi - Hyderabad,Domestic,Business Class,My 50th Trip with Vistara and my first trip to Hyderabad.,"Have been a frequent flyer with Vistara since its inception. Always at seat 1F, great breakfast with Breakfast smoothie, Muesli, Fresh cut fruits and Butter Croissant. Very spacious and high quality seats. Propmt service and excellent baggage handling. Also that Starbucks coffee and tea onboard. It is genuinely the 5 star airline of India.

Always left impressed!"
Venkit S wrote a review Jul 2019,50,New Delhi - Hyderabad,Domestic,Premium Economy,"THE ONLY BEST DOMESTIC FLIGHT IN INDIA, WHO DESERVES TO BE NUMBER ONE","one of the best service you get in all fronts.
on time dep/arv
good foods
vistaraworld inflight wifi
customer services
new aircrafts"
Tony B wrote a review Jul 2019,50,Goa - Mumbai,Domestic,Premium Economy,Goa To Mumbai,"Having flown Vistara several times earlier as well, decided to take this flight from Goa to Mumbai and as usual we were not disapointed one bit. Staff on ground as well as cabin crew were extremely courteous and professional. Meals on board were sumptuous. The flight was bang on time for departure and so was the arrival. Yet another truly wonderful experience."
Souri Sengupta wrote a review Jul 2019,50,Kolkata - New Delhi,Domestic,Premium Economy,Really Fly High with Vistara,"I flew Vistara in the month of April, 2019 due to a medical emergency. I took a New Delhi-Kolkat Flight on April 2,2019 and returned on April 19,2019. Right from the arrangement of wheel chair to food were so efficiently and sympathetically worked out by the cabin crew(s), that I really felt overwhelmed. The premium Economy has extra leg space and a special Menu for the passengers. Apart from that overall I loved the way Vistara staff conduct themselves. I will always recommend travel by Vistara. The only catch is that it is bit expensive. But good things do not come cheap."
Rajendra K wrote a review Jul 2019,40,Chennai - Port Blair,Domestic,Economy,Comfortable Seating & Value for Money,Though I am frequent traveler since 15 years..it was my first in Vistara. We as a group of 10 members had been to Andamans for Family Vacation. Just on seeing the flight details only I chose Vistara for convenience of timings. I was bit hesitant too. But it was really a great trip and all our kids enjoyed. Seating was very much comfortable and must to be appreciated. Snackers along with fair was very worthy. Attitude of Staff need to be applauded. Few could speak Tamil also and hence our aged parents were happy to converse with them. Wheel Chair assistance was provided without any hassle. I expect that the Air Vistara management shall upkeep their service quality constantly and improvise with many more amenities to establish it as one of the most preferred airlines in India.
Leena wrote a review Jul 2019,40,New Delhi - Chennai,Domestic,Economy,Good experience,"On paper, Vistara is a bit on the higher side as compared to Indigo and Spice Jet. However, as it does not charge extra for Web check-in, seat selection and meals, the overall cost was at par at least for this particular flight. The meal included was nutritious and tasty. Overall experience quite good. Only problem is that they fly to limited destinations as of now compared to other domestic airlines. For example, there is no flight from Delhi to Trivandrum though this is a busy route."
IndiaBohemian wrote a review Jul 2019,40,Mumbai - Bengaluru,Domestic,Economy,Comfortable,"The aircraft was spacious and the legroom was quite decent.
The crew seemed to be very efficient and polite. Overall look of the airline is pretty neat."
Ravi C wrote a review Jul 2019,50,Mumbai - Bengaluru,Domestic,Premium Economy,Wonderfully different,"My first flight in Vistara. Premium Economy is a brilliant idea. Extremely spacious, comfortable. Wide seats, lots of legroom, more than one window to oneself. Honestly helpful cabin crew, superbly tasty on board food, super coffee from Starbucks. Not flying any other airline henceforth."
jdkalwani wrote a review Jul 2019,50,Mumbai - Bengaluru,Domestic,Economy,REUNION,"Well this was another good airline , good service , good seats , good meal .
Standard of the staff and aircraft is International standard , you would not feel that you are flying a local Airline . Would Love to take this Flight again to other destinations with India ."
aavvik100 wrote a review Jul 2019,50,New Delhi - Hyderabad,Domestic,Economy,Best domestic carrier in India,"Its not just for this particular flight but any Vistara flight I boarded was a great experience. Its almost like boarding Singapore airlines international flight. the behaviour of the attendants are really good, and inflight food is the best in Indian domestic sector."
Siddhartha wrote a review Jul 2019,50,Dibrugarh - Pune,Domestic,Business Class,On time...excellent hospitality,I always look forward to travel via Vistara for the excellent service rendered...The flight took off on time and the hospitality was per excellence.. Thanks for the ever smiling staff.The layoff time in Delhi on the way to Pune was perfect. no daly in the connecting flight.
vinodajoshi wrote a review Jul 2019,50,Mumbai - New Delhi,Domestic,Economy,Pleasure Flying,"It was pleasure flying with Air Vistara with more legroom, excellent service n food on the board, will prefer to fly again"
DEVBRATH M wrote a review Jul 2019,40,New Delhi - Chandigarh,Domestic,Economy,Nice comfortable journey from Delhi to Chandigarh and back on Vistara airlines,"It was a very pleasant experience as I was flying along with my family from Delhi to Chandigarh and back during my recent trip to Shimla .

Vistara airlines staff were cordial and our journey was pleasant and comfortable.

We would definitely fly on Vistara during our next trip soon."
Dineshdave wrote a review Jul 2019,50,Ahmedabad - New Delhi,Domestic,Economy,Excellent airline,"Vistara is excellent airline with passenger friendly crew. Flight timings are also convenient. Though not much to choose in meal except veg or non veg, food served is good."
Maninder S wrote a review Jul 2019,40,New Delhi - Kochi (Cochin),Domestic,Economy,Nice Vistara,It's comfortable....on time.. check in is easy...web check-in is must .... you can get boarding passes easily... complimentary food is of good quality and tasty.. Vistara world is good to enjoy free movies on board.
Rajiv G wrote a review Jul 2019,40,New Delhi - Jammu City,Domestic,Economy,One of the best experiences,"i would have rated it as THE BEST EXPERIENCE, if not for the little lackadaisical approach of ground staff. The inflight experience was simply WOW mainly due the attitude and behaviour of cabin crew and flight crew."
tickettoamoment wrote a review Jul 2019,50,Lucknow - Amritsar,Domestic,Premium Economy,Best service on broad,This was my first experience om vistara airlines I always prefer indigo but this time I try this premium economy package which was far way good. Now every time I would like to travel with this flight only. ✈✈
