Diksha wrote a review 19 Jul,10,Pune - New Delhi,Domestic,Economy,Worst airline ever. Food served contained medicine wrapper.,"Please please please do not travel with Vistara, its the worst airline. The meal served to me contained an oxidized medicine wrapper inside my sandwich of about 2inches long. I almost choked and swallowed it. They have the worst customer service as well. They did not even get back to me with an apology."
Rashi L wrote a review 19 Jul,10,Udaipur - Mumbai,Domestic,Economy,Horrible service,Really poor service. They could not even provide voimiting bags on time even though the assistance button was pressed several times. Horrible service.
Rutvij wrote a review 9 Jul,10,Ahmedabad - New Delhi,Domestic,Premium Economy,Pathetic airline,"While web checking in they charged me 1,600/- for special seating arrangement for my parents. I was happy thinking they’d be more comfortable with extra leg space and facilities.

Shockingly just before boarding they’re told they cannot avail the allocated seats as they’re senior citizens. When I asked for the refund - naturally, since they themselves offered me the two seats on their own and charged me 1600/- - they blatantly declined saying it is non-refundable.

Really pathetic show from a TATA enterprise. Had my trust in Vistara brand until today - but it all broke now. They’ve proved themselves to be just some other two-bit thieves who want to siphon off innocent customers under the pretext of additional charges making utterly false promises.

Called up customer care over 5 occasions - and their executives make me wait deliberately keeping me on hold for more than half hour. Utterly disgraceful.

Vistara senior staff — if you give a damn and want to correct your fraud feel free to call me on 9930273377."
priya wrote a review 2 Jul,10,Bengaluru - Srinagar,Domestic,Premium Economy,terrible and worst Vistara should be ashamed by service of musadiq rassol,"Worst and terrible experience from your representative from musadiq Rasool and third class guy I don't know how u have hired a unprofessional guy like him we were traveling from Delhi Srinagar uk 643 July 02 . 11:45 departure from Delhi and we were traveling five person my grand mother and my grand father having a wheelchair assistance when we reached the sxr and we were the last to deboard the craft he rudely told me to deboard the aircraft told him please give 2 to 3 minutes I will check my baggages here if I miss some thing ...then he told the wheel chair guy throw them out from airplane quickly as I heard that..we paid 80000 rupees for premium economy and your rep will tell us to throw them out are we garbage or something. And my grandmother was manhandled by wheel chair guy and he even touched the private parts which he was not suppose to do .. I don't what vistara is going to do but I will reach to TripAdvisor Facebook Instagram Twitter every where I just want this musadiq out of your company who don't know how to assist guest . I will need a strict action to be taken and share me update as soon as possible

Regards Farhan Naqash

Waiting for your responce ASAP

Already emailed the details of my trip on your customer service email but there is no response"
Kothwala008 wrote a review 2 Jul,50,Mumbai - New Delhi,Domestic,Premium Economy,Was impressed by Vistara,Travelling on vistara for the first time was hesitating after reading negative reviews but I decided to book on premium economy the service was splended on on onward as well as return flight the staff was well trained my bags were first to arrive the food and inflight entertainment was good kept me busy overall a good experience Will travel business class next time
Sylvia wrote a review Jun 2021,10,New Delhi - Ahmedabad,Domestic,Economy,"""Terrible Experience with Vistara"". Never book the tickets from Vistara, at least for domestic","Mainly for the domestic flights, don't ever book from Vistara. I have booked round off journey for Ahmedabad-Delhi for a meeting with embassy authorities. Somehow it was postponed. I was needed a date change, which was absolutely wonderful with Indigo. But these guys were having only one flight for that day early in morning, which was not suitable. So even after requesting very much hard, they allowed me date change for second time.... sticking to their own principle, they don't want to return money because they find their own rules to adhered too and never understand customer's situation.

I thought TATA SONS could be a reputed one and even more user friendly. But it was ridiculous experience, even for buying ticket for much higher price, without availing the facility I lost my all money. They don't want to be flexible at all understanding the COVID Situation, something happens, It's not our fault."
Nabeen Bin S wrote a review Jun 2021,10,New Delhi - Trivandrum,Domestic,Premium Economy,Never book vistara...Kind request to Doctors,Future doctors of India were terribly agonised by vistara flight employees.They made us pay extra for even 1 kg extra baggage.Even in this pandemic situation they have no heart.please i humbly request everyone not to book vistara flights ever again.
Sowmya G wrote a review Jun 2021,10,New Delhi - London,International,Economy,Never book this terrible airline,"Never book this terrible VISTARA airlines. You will only end up losing money with there last minute cancellations without any explanation about the cancellation, refund or reschedule.

Customer care: Even after making more than 50 calls to the customer service nobody answered the calls. Even if someone attends, the call will get disconnected within 10 minutes automatically & you will have to reconnect and explain the whole issue again to another personnel. This will never end.

Emails: There will only be automated acknowledgement for your emails but there will be no proper details or resolutions to your queries or grievances.

Staffs: They will be least concerned about your inconvenience. We had to stay in the airport for 14 hours over night to board another airline flight. They did not even bother to arrange an alternative or lounge or any other facility for their mistake. A staff named ""Apoorva"" of VISTARA at Delhi airport was so rude and was not even ready to listen to us.

STAY AWAY FROM VISTARA."
Ajay KMehta wrote a review May 2021,50,New Delhi - Port Blair,Domestic,Business Class,Very Luxurious Travel,Travelled to Port Blair by Bus. Class.Excellent service and comfort.Did provide very good Vegetarian Food on flight.From boarding to end and return everything was impeccable.Were very conscious of Covid related requirements and followed them very well.
wander_lust wrote a review May 2021,10,New Delhi - London,International,Economy,Singapore Airlines Joint Venture??? Absolute Rubbish!!!,Pathetic customer service by uneducated ground staff at all levels. Looks like the bosses pass on vital info to their team via Whatsapp messages & not official communication. Cabin crew least bothered to offer services to passengers seated in economy.
