Himani wrote a review Jun 2018,40,New Delhi - Bagdogra,Domestic,Economy,The Star Airlines - Vistara,"It was a flight to remember. As per its new promotion line, I did have a new feeling, Infact a good feeling. Right from entering into the airport , the Vistara crew took us in hands. I was traveling with my family out of whom my Mom ( a senior citizen) and my son ( a five year old) ; both needed attention , but I didn’t have to worry much because of the promptness and hospitality of the staff.
They helped us in check in of the baggage, arranging a cart , sumptuous meals as per our choice .
Overall, a very pleasant flight. Not to forget, the flight which offers goo legroom space in Economy Class .
Thank you Vistara. Keep it up !!"
John T wrote a review Jun 2018,50,Mumbai - New Delhi,Domestic,Premium Economy,"Very professional crew, immaculate cabin interior",Impressed by cabin crew's performance of duties and their attention to detail. Also the immaculate condition of the interior of the aircraft. I am a retired airline Captain with over 40 years in military and commercial aviation. I highly recommend this organization.
Ajay Kacker wrote a review Jun 2018,40,Kochi (Cochin) - New Delhi,Domestic,Economy,Long flight....food cud have been better,"Cochin to Delhi flight is a long almost 3 hour flight.

Seats were comfortable and service prompt.

Dinner was so so....rice with dry chicken and gobi aloo, seems a little mismatch.

Smooth landing and take off"
Ajay Kacker wrote a review Jun 2018,50,New Delhi - Kochi (Cochin),Domestic,Economy,Fantastic as always...,"Travelled on Vistara from Delhi to Cochin.

Flight was on time and boarding was as per schedule.

Good seats and lovely snacks made my day. Pita bread with stir fried chicken was simply fantastic.

Smooth landing and excellent service.

What more can one ask for !!!"
Sudip Rai wrote a review Jun 2018,50,New Delhi - Kochi (Cochin),Domestic,Economy,excellent service,"excellent service, the staff ground, cabin, all are very well trained and courteous.

they take very good care of the partons. breakfast was good."
NiteLifeMedia wrote a review Jun 2018,30,Mumbai - New Delhi,Domestic,Economy,Thai Flight attendant with huge attitude,"I'm a regular with Vistara and prefer flying with them over other airlines due to their fabulous service and connectivity. However this time flying back from Mumbai i had the worst experience flying vistara.

There was a Thai Flight attendant who was extremely rude and curt in her responses to not only me but other passengers as well. I had to request to talk to the Flight Purser to get the situation resolved .

Another passenger was being loud and watching movies on his iPad without headphones and was not even wearing his seatbelt. Being disturbed by the loud noise i requested the flight attendant to move to another seat that was empty and was denied it saying someone else was coming to it. We were airborne and i asked how could someone board the plane if we are airborne. She just smiled and walked away. I again requested that she either address the noisy passenger or allow me to move to another seat. She told me that if i wanted to move to premium economy i could but i'd have to pay for the seat. The manner in which she said it was taunting and then said so you wanna pay or not. I requested to talk to the purser and got my seat changed to avoid any disturbance.

So since when does vistara not care for other passengers and show attitude like that thai flight attendant. Also how can Vistara even take off and violate FAA rules when a passenger is refusing to put on a seatbelt and playing movies without headphones. Shouldn't that passenger be deboarded ?"
Rahul wrote a review Jun 2018,50,Mumbai - New Delhi,Domestic,Economy,Too good,"Love the experience of the flight, yet the flight is delay due to heavy rush at mumbai but still i like the service"
Gagan T wrote a review Jun 2018,50,Ahmedabad - New Delhi,Domestic,Premium Economy,Uber Kool - 966,"I travel very frequently & there is nothing better than a relaxing & peaceful flight travel when you are travelling back home. My recent flight experience in Vistara was one such experience. Nice seating, hygienic decor & delicious, warm food made this flight one of the memorable travel experience. While I have been a admirer of Vistara since its inception, this flight makes me vouch for Vistara & come back again & again."
SriramaNataraj wrote a review Jun 2018,50,New Delhi - Chennai,Domestic,Economy,Very Courteous and comfortable,"I have travelled atleast 3-4 times now. Everytime I have been delighted to say the least. The crew have gone the extra mile, to see that we are comfortable. When I conveyed, I follow a special diet, they were continuously willing to offer different options and in fact, I could sense they were feeling guilty (!), that I am not able to take any of their diets. Really interesting and a different experience, which I have not had so far in any airline, I travel regularly and in every airline of India"
Sourav Datta wrote a review Jun 2018,50,New Delhi - Kolkata,Domestic,Premium Economy,Backed by Tata and groomed by Singapore Airlines to excellence,"This was the best flight of my life till date. Separate check in counters and boarding lanes for Business, Premium Economy and Economy. Ground services were just awesome. Cabin crew members were well behaved, professional, helpful and courteous. All three cabins are separated by curtains and all cabins have different colors of lights which acts as mood changers. I suggest, travel Premium Economy which offers unmatched benefits and also the cost is little more than Economy. Foods were served for free accompanied by one soft drink and Starbucks coffee. Choice of meals were also there. At Kolkata, luggage was delivered on priority since I travelled Premium Economy. Only disadvantage is that, they do not offer On board entertainment but that too will be shortly implemented, after all they are the youngest in Indian aviation. Fly with Vistara at least once and then you will understand the difference with other carriers."
time31traveller wrote a review Jun 2018,50,New Delhi - Srinagar,Domestic,Premium Economy,"Smooth flight, great service","Its quite rare to find smiling air hostesses these days and vistara brings this rarity to you! The stewards are courteous and ever smiling. Service and food is good, food is clean and well packed. Only suggestion - paneer is the only veg option always. This can be improved. Otherwise, great experience."
utpal69 wrote a review Jun 2018,40,Kolkata - Kochi (Cochin),Domestic,Economy,Best domestic flight,"This was my first tryst with Vistara. Its better than indigo. Provides snack box which is missing in indigo. The aircraft was cleaned again during stop over at chennai. In flight services , as usual , was superb. However flight was late at originating airport."
Rahul Pandit wrote a review Jun 2018,50,Chennai - Kolkata,Domestic,Economy,Vistara Economy Class from Chennai to Kolkata (MAA-CCU) Review,"I have been waiting to fly with Vistara to experience fly the new feeling. This tagline of Vistara brings more curiosity in me to try it. I was returning from Chennai to Kolkata so planned of booking Vistara tickets. Here Vistara Economy Class review MAA-CUU.

Vistara, the new full-service Indian carrier that is a joint venture between Tata Group of India and Singapore Airlines, took to the skies yesterday. I have been looking forward to this for a very long time, since Vistara has promised to keep differentiated service as a cornerstone of their strategy.

Vistara UK 731
Vistara UK731 at Chennai Airport

Booking- Now I started looking for tickets on different websites. At first I saw at Vistara official website but it was showing too costly than the other airline ticket booking sites. Firstly I visited Cleartrip there was no offer. Then I visited MakeMyTrip I got an offer paying via PayPal I would get discount of Rs.800 + ICICI bank debit/ credit card cash back offers. Then I quickly booked proceeded with the booking on MMT. And they emailed me the tickets within few minutes.Overall it takes less than 10 minutes and the process is really smooth.
Flight no : Air Vistara UK 731
Aircraft Type : Airbus A320
Route : MAA- CCU
Dep: 6:20pm & Arr: 8:40pm
Seat : 7a (window )
Meal service: Evening Snacks
Revenue ticket : Rs. 7200
I paid: Rs. 2990 ( MakeMyTrip Discount + ICICI credit/Debit card offers)
Vistara Business Class – Ground Experience:

#1. Dedicated CheckIn

I arrived at the Chennai airport 3 hours prior to departure , which I generally do. I spend time trying Lounges facilities and roam around the airport. The checkin started for the Vistara flight MAA-CUU. I approached to the counter , there was separate counter for the Vistara Club Members . So the checkin process was done quickly and I got the boarding pass within minutes.

#2 . Security – No Fast track lane:

After getting the boarding pass I quickly approached towards security hold , done with my security checks and then had some soft drinks from self service counter( where you put the money in machine mention which drinks you want, it automatically comes) . In the meanwhile I got message on my phone from vistara that flight has been delayed . The actual departure time of flight was 5:50pm but it was late and it departed at 6:30pm. The flight"
Sneha J wrote a review Jun 2018,50,New Delhi - Amritsar,Domestic,Economy,Best Domestic Flight,"The flight took off on time & landed on time at both airports. The inflight service is excellent in terms of the attendants being very friendly, good & clean seating and the best part is a snack box provided even for a one hour flight. This was my first fly with Vistara and by all means they excel in comparison to other International carrier in the Indian sector. My family members are impressed with the carrier and our loyalty towards the carrier remains forever."
Mathew6184 wrote a review Jun 2018,50,Kochi (Cochin) - New Delhi,Domestic,Economy,VISTARA will be one of the best airlines in the future! * * * * *,"Took 2 short flights from Delhi to Chandigarh and Cochin to Delhi. The flight attendants were kind and friendly. Aircraft was clean. Affordable! The small meals you get are delicious, every service you get is worth its value and more. I hope they expand to different countries in the future. 5 star experience."
AnkishJain wrote a review Jun 2018,50,New Delhi - Mumbai,Domestic,Economy,Superb experience with Vistara,"It was a smooth checkin process and we were enjoying lounge. We reached boarding gate 10 min before boarding started. That is when we realized that we have lost our boarding passes. We immediately reached to ground staff for assistance and within 15 min we were rushed back to security checkin area; duplicate passes were issued and back to our gate. Wow such a quick service. now might be in flight staff knew about us so they quickly asked to settle and calm down, provided refreshment.

In flight meal service was good, flight was clean and leg space was sufficient to seat and relax for 2 hrs."
Akshayajith R wrote a review Jun 2018,50,Mumbai - Srinagar,Domestic,Economy,My first journey to Srinagar by Vistara,Though I never travel through a Singapore airlines I get a taste of it. Helpful crew members and the best cuisine provided on a flight.
Dinesh K wrote a review Jun 2018,30,Ahmedabad - New Delhi,Domestic,Economy,Vistara flight experience,"It serves light breakfast and I find it cost effective The veg and non veg both the options are available
the staff is cooperative.For domestic journey i would rate Vistara a good airlines"
Rinkal J wrote a review Jun 2018,40,New Delhi - Srinagar,Domestic,Economy,Fly with Vistara,"The good thing of this flight that they are offering some food and tea/coffee without
extra cost. And food is also of nice quality"
