VinayKakar9707 wrote a review Jun 2018,30,"Mumbai - Diu
Domestic
Economy","Mumbai - Diu
Domestic
Economy","Mumbai - Diu
Domestic
Economy",Good flight,"As i was travelling from Mumbai to Diu, there is no more option available its a single flight available. Its a short duration flight so how time flies didnt know."
feasteeddie wrote a review Jun 2018,40,"New York City - New Delhi
International
Economy","New York City - New Delhi
International
Economy","New York City - New Delhi
International
Economy",(JFK to DEL) - Enjoyable Journey!,"Booked from Taj Travel, price was cheaper. Check-in was ok, nice service inside the flight. Food, drink and other services were also Ok."
Suman Kumar wrote a review Jun 2018,10,"Mumbai - New Delhi
Domestic
Economy","Mumbai - New Delhi
Domestic
Economy","Mumbai - New Delhi
Domestic
Economy",Worst Timing,Firstly flight merge withe 1.45 hour and then got daily for 2 hour. It took 6 hour to from schedule time to reach Delhi from Mumbai.
yofidog wrote a review Jun 2018,30,"Kolkata - New York City
International
Business Class","Kolkata - New York City
International
Business Class","Kolkata - New York City
International
Business Class",Business Class should be better,"Service was good. Seating particularity in sleep position was very poor. Back ache on awakening. Some how there was always a bar in position repelling comfort.

Food, Indian, should have been , expected to be good, t was not.. I was far cry from a similar trip some years ago. sho"
Alika_Kolkata wrote a review Jun 2018,50,"New Delhi - Kolkata
Domestic
Economy","New Delhi - Kolkata
Domestic
Economy","New Delhi - Kolkata
Domestic
Economy",I always try to purchase Air India Ticket,"Best airline, I always prefer to book in Air India. After having very bad experience with Indigo, I do always try to purchase ticket of Air India. The Dreamliners are super comfortable. I can keep me engage during flying. Air India hosts are good."
JD jet-set-go! wrote a review Jun 2018,30,"Bhuj - Mumbai
Domestic
Economy","Bhuj - Mumbai
Domestic
Economy","Bhuj - Mumbai
Domestic
Economy","Boring food, unfriendly crew, average journey",We were flying with Air India from Bhuj to Mumbai on early morning flight. Checking in was smooth. Flight was ATR. Seating is bit less spacy. Kid was traveling with us. We asked for a spoon to the air hostess and she said we don't have any spoon. Few moments later she came and gave a spoon. Food was very pathetic a brewd roll. Beverages have also been stopped. Overall if you sre looking for a budget flight then this is good option.
preethijaidev wrote a review Jun 2018,50,"New Delhi - Milan
International
Business Class","New Delhi - Milan
International
Business Class","New Delhi - Milan
International
Business Class",Homely yet classy,"The 787 dreamliner is heaven in the skies. Noiseless n smooth. It is the most fuel efficient aircraft.
AI as an airline was very good. Food was sumptuous and vety tasty. A lot of variety. The crew was friendly and interactive.
It was nice hearing from the pilot too.
The surprise was an onboard bday celebrations for a 65 yr old lady which was very beautifully handled by AI.
I recommend AI and its dreamliner 787 highly"
Prodyut B wrote a review Jun 2018,40,"Mumbai - New Delhi
Domestic
Economy","Mumbai - New Delhi
Domestic
Economy","Mumbai - New Delhi
Domestic
Economy",Flight took off late and also arrived late.It was an okay travelling experience. Food was usual.,"It was a so-so trip. Nothing great except that the flight took off late and also arrived late. In-flight was good ,,"
Ajithsiv wrote a review Jun 2018,30,"San Francisco - New Delhi
International
Economy","San Francisco - New Delhi
International
Economy","San Francisco - New Delhi
International
Economy",Could be better,I chose air India over other airlines for two reasons.. 3-3-3 seat config with good legroom and Indian food on the Long haul flight. For this..I'm not disappointed. But a 13 year old aircraft with extremely dated or torn seats and entertainment systems that did not work throughout flight was really disappointing. The crew had a medical emergency one hour into the flight and never bothered to take care of other passengers for a good part of the flight. Can't really compare with other airlines and their service on similar routes.
prasan68 wrote a review Jun 2018,30,"New Delhi - Kolkata
Domestic
Economy","New Delhi - Kolkata
Domestic
Economy","New Delhi - Kolkata
Domestic
Economy",Flight though boardedcon time left 30 mins late.,flight was quite full. Boarded on time but left 30 mins late landed 20 mins late. Was glad that the journey was done and over with. Thankfully luggage was not delayed.
prasan68 wrote a review Jun 2018,30,"Madrid - New Delhi
International
Economy","Madrid - New Delhi
International
Economy","Madrid - New Delhi
International
Economy",Better experience than the way back,Thankfully flight was not full so a lot of us got three seats each to rest. toilet seats were also ok. service in flight was ok specially as we had very low expectations. landed late because of congestion in Delhi
prasan68 wrote a review Jun 2018,20,"New Delhi - Madrid
International
Economy","New Delhi - Madrid
International
Economy","New Delhi - Madrid
International
Economy",Truly a very ordinary experience,toilets whose lids dont close. Dirty by the time of landing. Only one beverage service in a nine and a half hour flight. No wonder Air India is not a preferred airline.
prasan68 wrote a review Jun 2018,40,"Kolkata - New Delhi
Domestic
Economy","Kolkata - New Delhi
Domestic
Economy","Kolkata - New Delhi
Domestic
Economy",smooth flight to Delhi,we were flying to Delhi en route to Spain. All immigration and customs formalities were done at Kolkata which was great. Had the 787 aircraft which was good. flight was on time
Nithin R wrote a review Jun 2018,20,"Kochi (Cochin) - Jamnagar
Domestic
Economy","Kochi (Cochin) - Jamnagar
Domestic
Economy","Kochi (Cochin) - Jamnagar
Domestic
Economy",No Timing - Poor Food and Beverage Services,"I understand Air India connects remotest parts of India when other service providers don't do. However, there are certain areas like food and beverages and staff behaviour where there can be improvements without much costs. I simply don't see why they don't do."
Mansi S wrote a review Jun 2018,10,"Ahmedabad - San Francisco
International
Economy","Ahmedabad - San Francisco
International
Economy","Ahmedabad - San Francisco
International
Economy",Very poor service... Would not recommend at all if traveling with kids,"The airline staff was completely incompetent... Not interested in serving the customers at all

1) all airlines provide kids with travel kit / candies to entertain them and make them comfortable for long flights... Air India didn't even acknowledge child passenger

2) since I was traveling with kid, despite requesting a seat with no co-passenger, they put us up in congested isle seat whereas gave a three-seater to a young white teenage passenger

3) Despite requesting juice, air hostess denied serving it for 8 he (out of 16) citing a lame reason that bar is locked

4) entertainment system was not working in most of seats and in those where it was working, the headphones were not working

5) flight was very old, with arm rests broken and seat covers stale"
JCin0 wrote a review Jun 2018,40,"Chicago - Pune
International
Business Class","Chicago - Pune
International
Business Class","Chicago - Pune
International
Business Class","Really good in air, not good on ground","Traveling for work, business class. Starting in the Air India Lounge in Chicago, there was great food and alcohol choices. The area was busy and space was limited. Overall, it was really nice and far better than the one available in Delhi airport.
On the trip to Delhi, I could not ask for better service. The stewardesses were amazingly attentive, I dont think my glass was empty in 14 hours. Food options were really good too. Airline PJs were a nice addition available on my way to India but not on the return. There are about a dozen okay movies to watch in English (take your own headphones). Great experience with the staff on the way there.
In Delhi, the luggage took over an hour to get to baggage so I could go through customs which caused me to miss my connection. I later learned that you should mark your luggage as 'priority' if your layover is less than 3 hours in India. The gate staff gave me the runaround sending me to all associated desks to have my ticket cancelled/ripped up, terrible system by the airlines and airport. Though the new ticket was very reasonably priced, the customer service desk staff was slow, lazy and not very helpful to myself and other customers which also caused me to miss the flight 2 hours later. I was stuck in Delhi's lobby for over 12 hours and it was not a nice experience. The check-in staff was very precise on not taking your bag outside of the 3 hour window which was very annoying.
The smaller flights were fine in India, decent service and food with comfortable and clean planes.The return flight from Delhi back to Chicago was not nearly as good but still enjoyable. I only experienced Air India for my trip in India but work fly with them again and recommend it."
liituku01 wrote a review Jun 2018,10,"Abu Dhabi - Chennai
International
Economy","Abu Dhabi - Chennai
International
Economy","Abu Dhabi - Chennai
International
Economy",No meal and terrible Service,"On the 7th of June 2018 I boarded a flight to India Mumbai with a flight change in Mumbai and service was very poor. Firstly when I booked the ticket on Cleartrip and like most airlines you get to choose what kind of meal you would like. I am vegetarian and no milk products so I choose, that option but to my surprise they told me they had run out of vegetarian and instead tried to offer me cheese sandwiches which I could not eat anyways. To my understanding and other flights if I select and particular meal or service that means it should be a priority that is the whole reason it's a package. I was very disappointed and to top it all there air hostess passed me twice as I tried to get her attention and I could not find a button to flag for assistance. The whole flight was disappointment to me. I gave one start, if it where possible I would not have given it. No wifi."
sX_07 wrote a review Jun 2018,30,"New Delhi - Jabalpur
Domestic
Economy","New Delhi - Jabalpur
Domestic
Economy","New Delhi - Jabalpur
Domestic
Economy","bad staff , crew","waited for a good 45 min for the boarding pass , staff worked in snail pace . hardly knew what they were supposed to do

the crew in the flight was grumpy at its best

over all a bad experience"
kilr0ywashere wrote a review Jun 2018,40,"New Delhi - Patna
Domestic
Economy","New Delhi - Patna
Domestic
Economy","New Delhi - Patna
Domestic
Economy",Professional On Time Travel within India,"Efficient, highly competent national airline for travel within India. We booked this trip on the recommendation of friends, having never traveled in this area previously. The Air India team fully met our expectations for safe air travel."
Maps756432 wrote a review Jun 2018,50,"New Delhi - Mumbai
Domestic
Economy","New Delhi - Mumbai
Domestic
Economy","New Delhi - Mumbai
Domestic
Economy",Awsome service,"Just came yesterday from delhi ti mumbai with this flight and had very good experience specially with flight's punctuality and very good in-flight experience.
Also enjoyed food provided as it was served hot and tasty.
Only request is to add option of non veg food as well as I am a non vegetarian and would hv liked to enjoy non veg food."
Songu T wrote a review Jun 2018,40,"Mumbai - New Delhi
Domestic
Economy","Mumbai - New Delhi
Domestic
Economy","Mumbai - New Delhi
Domestic
Economy","Clean, Comfortable, Safe","The airline has been trying to meet customer expectations, especially, considering the cut-throat competition in the industry. So the first thing they did this very day was to call and inform me that the flight was rescheduled from 1300 hours to 1430 hours. I din't know why until I got to the airport and saw myself. This was helpful in that I din't have to go to the airport. They also sent a message to inform me of same and also updated same on their website.

Why this flight was delayed? From what I saw, the flight almost flew to Delhi with an empty cabin, Passengers were sparsely seated with more empty seats. Nevertheless, with this there was the opportunity of free-sitting.

As expected, the take of was smooth in the beautiful weather and refreshment was served almost immediately. If you read my review of this same flight from Chandigarh to Mumbai, meals are usually vegetarian meals, and this was not an exception!

Unlike other flights to Delhi we did less than two hours, more than thirty minutes earlier than the scheduled arrival time.I could't tell if the pilot went faster.

Again, there was no flight update at all. I wondered if the pilots had slept badly the previous night or they had a quarrel with each other in the cockpit, which is what usually comes to mind if flight updates are not given.

Overall, it was a beautiful flying time, in a clean, modern aircraft.

Recommended!"
Songu T wrote a review Jun 2018,40,"Chandigarh - Mumbai
Domestic
Economy","Chandigarh - Mumbai
Domestic
Economy","Chandigarh - Mumbai
Domestic
Economy","Clean Aircraft, Perfect Take off and Landing","The first thing that caught my attention on the flight was the cleanliness. This Airbus A320 neo seemed to be a newly acquired airline.

Then the pilot did a great job with a short and almost unnoticeable take off. In a very long while I haven't seen such a short take off of a passenger airline.

My problem was first, with flight updates. There was none till we reached Mumbai and we were about to land, I like flight update, before take off, during, and before landing.

Second, the food served on Air India is always vegetarian which I feel should not be. This a commercial airline, not just for Indians so foreign passers like me have no damn business with whatever any other passenger eats on-board. I should receive the ideal value for my money and this includes giving me a meal of my choice and not coercing me to become a vegetarian. It makes no sense to me. There should be vegetarian and non-vegetarian meals for all."
Vipul P wrote a review Jun 2018,40,"Mumbai - New Delhi
Domestic
Economy","Mumbai - New Delhi
Domestic
Economy","Mumbai - New Delhi
Domestic
Economy",Bom- Del AI flight,"It was a good experience overall.
I booked it well in advance as it was vacation time.
Check-in was smooth with cooperative staff.
Nice dream liner Boeing experience

Food was included in the price I paid for the ticket.

However I found mumbai- delhi flight breakfast better than delhi- mumbai flight dinner.

Overall a nice experience."
Natarajan S wrote a review Jun 2018,40,"Chennai - Mumbai
Domestic
Business Class","Chennai - Mumbai
Domestic
Business Class","Chennai - Mumbai
Domestic
Business Class",Making great efforts to mathc the best service standards,"the airline is making earnest efforts to match the best in service; the staff are really doing their best, but the aircraft needs to be refurbished better--especially for the business class travellers."
Nikunj Kasera wrote a review Jun 2018,40,"Male - New Delhi
Asia
Economy","Male - New Delhi
Asia
Economy","Male - New Delhi
Asia
Economy",AI 264 MLE-DEL,Air India operates flight from Male to Delhi via Trivandrum using an Airbus A321. As always crew of Air India is very humble & polite. Only one thing that Air India should improve on is food. Air India has improved a lot regarding the food served and I believe can improve more.
subratanayek wrote a review Jun 2018,30,"New Delhi - Kolkata
Domestic
Economy","New Delhi - Kolkata
Domestic
Economy","New Delhi - Kolkata
Domestic
Economy",Not a good experience with Air India,My experience with Air India was not very good. Though the flight was a Dreamliner but did not enjoy the flight as the whole duration spent in the plane was not going as I expected. They could not serve the food to all of the passengers as food of choice was finished. Overall not so good experience.
Mer_Tanner wrote a review Jun 2018,10,"Kathmandu - Colombo
Asia
Economy","Kathmandu - Colombo
Asia
Economy","Kathmandu - Colombo
Asia
Economy",WORST AIRLINE EVER,"just now
WORST AIRLINE EVER. I have flown roughly 25 different airlines now to over 30 countries and never in my life have I had poor customer service like air India. As I was flying Kathmandhu to Colombo Air India had me routed through India changing flights from Delhi to Chennai... not informing me of needing a transit visa.... they would not board me. I was offered no refund, no exchange... and told I should have known the rules and I can ""go book another flight on my credit card""... leaving me stuck in kathmandhu for over 3 days. Offering no compassion for the situation.... marking me as a ""No Show"" and telling me I had 30 minutes to go back into the city to the air India office before the closed to try and resolve the issue, which I did and was offered no remorse or help. I truly hope you train your staff to show a bit more sincerity ... sending positive thoughts to your kathmandhu team and hopes they show more respect to your future clientele, which will never again include me."
DR KAUSHIK MITRA wrote a review Jun 2018,40,"Kolkata - Mumbai
Domestic
Economy","Kolkata - Mumbai
Domestic
Economy","Kolkata - Mumbai
Domestic
Economy",A good flight to Mumbai from Kolkata in morning,"AI 676 flight from Kolkata to Mumbai in the morning is what is wanted by many passengers because of the convenience of time. The flight time is 09.30 am to 12.20 pm. But due to some congestion in Mumbai Airport, the flight was somewhat delayed.. Food served was hot and nutricious.. Overall service is excellent."
