655Denis wrote a review Jan 2020,50,"Melbourne - New Delhi
International
Business Class","Melbourne - New Delhi
International
Business Class","Melbourne - New Delhi
International
Business Class",Direct flight to New Delhi on business from Melbourne - Dreamliner,"My business partner and I decided one jump to get to New Delhi was a good idea and we weren't wrong. My first time on a Dreamliner and I have to say I was very happy. After a 12.5 hour flight I felt good and ready to go on despite the 5.5 hour time difference. Service onboard was first class, despite the length of the flight the stewards were always available. Food was very good as well and not all Indian - catered for many, full marks. Excellent selection of wine. Well done Air India - we also returned to Melbourne the same way, again excellent."
Shyam Vasudevan wrote a review Jan 2020,10,"Mumbai - Kuwait City
International
Economy","Mumbai - Kuwait City
International
Economy","Mumbai - Kuwait City
International
Economy",My experience in Air India,"Never time punctuality, up and down (both side) delay, I heard some times suddenly flight cancel. They are not bother about passengers. So they should properly manage the time schedule.That is my advice."
Azra P wrote a review Jan 2020,10,"Mumbai - Colombo
Asia
Economy","Mumbai - Colombo
Asia
Economy","Mumbai - Colombo
Asia
Economy",The worst experience ever,"This has got to be the worst flight experience ever. Firstly flights from Mumbai to Colombo are not operational anymore and we only found that out once we got to the check in counter. There was no communication about the same to us from the airline. We had to rebook our flight from Delhi and we were put in a third star hotel called Kings Hotel in Mumbai for a few hours. as a result of this we lost a one nights stay in colombo that was already pre paid. From Delhi our flight was further delayed whilst in the aircraft for three hours, no water was even served to any of the passengers. It was only when one passenger spoke out that they finally offered us some water a couple of hours later. The staff seem to have zero customer service skills and the aircraft needs urgent refurbishment (seats broken, turn tables loose). I will never fly this airliine ever again due to their sheer unprofessionalism."
Paras Rai wrote a review Jan 2020,10,"Riyadh - New Delhi
International
Economy","Riyadh - New Delhi
International
Economy","Riyadh - New Delhi
International
Economy",Service and hospitality,"First a Fall when any airlines company provide a ticket they have to mention it how much bag we have to cary in my ticket its clearly mention that 40 kg but how much bag nobody inform me but when i reach over there he surprise me he said to me that u have to divide on tow bags after that when i ask him sir in my ticket there in clearly mention that 40 kg . And you know what he ans me this your first time the ans is very rude. Even the cabin crew member he /she don’t no how to talk with the passenger she have to much ego. The well coming is not there. Politeness not there even i think they are very less educated as well. Even the flight looks dirty this my first and last experience with air india
Thanku"
alberto p wrote a review Jan 2020,10,"Jodhpur - Goa
Domestic
Economy","Jodhpur - Goa
Domestic
Economy","Jodhpur - Goa
Domestic
Economy",The worst experience ever,"Two flights (Jodhpur-Mumbai and then to Goa) both very late, with no explanations at all, no one at the gate to ask to, and when we found someone the answers were wrong and they act like they had nothing ti do with it. Not a cheap flight by the way. Never again !"
Kerryn72 wrote a review Jan 2020,30,"New Delhi - Singapore
Southeast Asia
Economy","New Delhi - Singapore
Southeast Asia
Economy","New Delhi - Singapore
Southeast Asia
Economy","Basic, no frills","Very basic 5hr flight from Delhi. No tv/entertainment system, dirty toilets. Got peanuts and meal. Drinks offered 2x. Seat belt signs on most of trip. I expected better service.
Leg room was ok. Meal choice veg or non veg. Wasn't a great meal."
Santosh J wrote a review Jan 2020,30,"Nairobi - Mumbai
International
Economy","Nairobi - Mumbai
International
Economy","Nairobi - Mumbai
International
Economy",Spacious,"Finally, Air India started flight between Nairobi - Mumbai. I was really excited and booked return ticket. The staff's at Nairobi Airport were new and with less information. Its a dream liner. The economy seats are spacious and I found it good. Food was good. You can ask for more they will give you. The Monitor wasn't working. While coming back from Mumbai...found long queue only 2 counters was serving. It took 45 mins to get boarding pass. They need to improve but I enjoyed the flight."
Lukas M wrote a review Jan 2020,20,"London - Kathmandu
International
Economy","London - Kathmandu
International
Economy","London - Kathmandu
International
Economy",Worst service experience of my life,The worst service experience of my life. We flew from Heathrow to Delhi then to Kathmandu. Today is our third day without our bags and no one feels responsible for our problem. For three days our hotel manager tries to help us find someone who actually know what happened to our stuff. It seems the support in German is just as horrible as in Indian . Not a single email or call give any further information about what happened or how we handle this situation. They write on their website they would give you some interim money but till this day no one called actually to do anything for us. I would recommend to pay 50$ next time and to fly with an airline which provides at least decent support if something happens to you or your luggage. I'm upset and angry how an airline could leave you in such a situation. Food and beverages where quite nice on the flights. Seats where pretty old and dirty. I hope nothing of this will happen to you when you flying with Air India but I wouldn't recommend it anyway
Satya wrote a review Jan 2020,20,"Chicago - New Delhi
International
Business Class","Chicago - New Delhi
International
Business Class","Chicago - New Delhi
International
Business Class",Reseting Password.,"So for the last few months I have being requesting Airindia to reset my password. Sometimes they say ..send a copy of your password. You send it and no response.
What should one do is a question ? I may have taken 10 to 15 business class trips with this airlines in 10 years and now want to see my mileages."
Gora H wrote a review Jan 2020,10,"San Francisco - New Delhi
International
Economy","San Francisco - New Delhi
International
Economy","San Francisco - New Delhi
International
Economy",Air India review,"Air India have the worst customer service, TVs dont work on a 16hr flight which makes the trip even longer with no entertainment. No one answers the call light, they ran of sugar for tea smh. After a long horrible flight our connecting flight from dehli to amritsar was delayed 1hr when finally got to amritsar pilot was unable to land the plane so we were brought back to dehli and had to take a bus to amritsar. This trip was suppose to be no more then 25hrs and it turned out to be a 36hr.i will not recommend to anyone. I would recommend paying a little extra and get a better flight. Also unfortunately my brother also booked the same Air line and his flight is also delayed from dehli to amritsar."
