remastravelogue wrote a review Mar 2016,40,"Chennai - Hyderabad
Domestic
Economy","Chennai - Hyderabad
Domestic
Economy","Chennai - Hyderabad
Domestic
Economy",Wonderful Flight journey!!!,"Hi everybody!!!
I had a chance to travel in Air India flight from Chennai to Hyderabad from in January'16. The trip was a day trip. Both take off and landing were smooth. The pilot was really a capable person. We didn't know when we started and when we landed because the flight reached before the destination time. The flight attendants were really good and did good service. The Airlines provided lunch as soon as the take off began since while returning we came in another company flight and they did not provide anything to eat (Actually, we paid the same amount for both the trips). Had a nice experience travelling in Air India."
Noopur & Jerry wrote a review Mar 2016,40,"New Delhi - Muscat Governorate
International
Economy","New Delhi - Muscat Governorate
International
Economy","New Delhi - Muscat Governorate
International
Economy",Good Indian food and cheerful crowd,"Though the flight was delayed by few minutes, the overall in-flight experience was quite impressive."
VivSinghal wrote a review Mar 2016,10,"New Delhi - San Francisco
International
Business Class","New Delhi - San Francisco
International
Business Class","New Delhi - San Francisco
International
Business Class","DEL-SFO non-stop = High Hype, but, Sarkari Attitude :(","Good try by AI for long-haul ...but AI still needs to learn a lot !!
Passengers are is left to Cabin Crew for everything with no necessary (= safety too) check like maintenance of seats & windows, basic cleanliness, food, blankets, many more to count ...and that too in Business Class.
in my flight, i found that seat was not reclining & staff was clueless for at least 90 min while was standing in aisle ...I was offered to SLEEP (only sleep) in First class, but for meal, toilet, reading or just sitting I was supposed to be back to my assigned seat in Biz Class.
Mechanical failure has not pinched me but the sarkari attitude of the crew ...no where compared to Emirates or other world class airlines.

The biggest disappointment was Indian food. Blankets were short of quantity & toilets start smelling after half the travel ....again sarkari attitude.

I travelled Non-stop AI 173 DEL-SFO on 6-Jan-2016 & return on 17-Jan-2016

As an ordinary Indian travelling between DEL-SFO, it's not a pride but a compromise :("
sailihua wrote a review Mar 2016,50,"Moscow - New Delhi
International
Economy","Moscow - New Delhi
International
Economy","Moscow - New Delhi
International
Economy","February, 13th - it was a very pleasant flight from Moscow to New Deli.","New aircraft, spotlessly clean, very attentive service on board. It was a very good start of my long hoped-for trip to India."
Srimanth wrote a review Mar 2016,10,"New Delhi - Kolkata
Domestic
Economy","New Delhi - Kolkata
Domestic
Economy","New Delhi - Kolkata
Domestic
Economy",Desh ka Plane but Ganda Service,"I travelled with Air India since the tickets were booked by my office. Journey was of 2 hrs and it began with delay. Where our Schedule dep time was 8:15 pm it got delayed and started at 9:15. Food quality was not at all good
Taste was not good
I got Long hair in their Sandwich and when I reported them they just said sorry and exchanged me with new sandwich.
Didnt lived the experience as I was expecting."
GeetaAcharya wrote a review Mar 2016,30,"Newark - Mumbai
International
Business Class","Newark - Mumbai
International
Business Class","Newark - Mumbai
International
Business Class",Ground crew at Newark Liberty international airport,"Ground crew at Newark airport was a total disaster! Unprofessional, arrogant and outright rude.
It was a totally pathetic start to our vacation.
Thanks to the on flight service, which was very professional and courteous."
paul216x wrote a review Mar 2016,30,"London - Kathmandu
International
Economy","London - Kathmandu
International
Economy","London - Kathmandu
International
Economy",Cheap and cheerful lol! bring your own entertainment!,"Air india is apparently a 2 star airline,
I Picked air india as it was the only airline flying to my destination without a massive layover and was also much cheaper than all the others, and so I figured a £2-300 saving was worth 30 hours of possible mild discomfort and boredom.

Air india is a 2 star airline, I read all the reviews before I booked and expected the worst! The main problems they seem to have is the little tv screens not working. Also Online check in is a complete failure, I actually rang them up to pick my seats and the phone service in the uk was pretty good. not sure if the people at the airport actually knew though, but they booked me onto exit window seats for the first two flights so I cant complain ;)
getting onto the plane and low and behold the tv doesn't work!, I however had come prepared and had spent £40 of the £300 I'd saved on a new laptop battery and some films to keep me entertained :D
Other than that the flight was fairly comfortable and the food was good, although if you don't like indian food, you may struggle here.
Also we didn't crash and die, so I'd use Air india again if the price was still the cheapest :)

BRING YOUR OWN ENTERTAINMENT! ;)"
mg_3434 wrote a review Feb 2016,10,"Chennai - Paris
International
Economy","Chennai - Paris
International
Economy","Chennai - Paris
International
Economy","Delays, delays, delays","A direct flight that made a technical stop in Delhi was actually two separate flights. The connection to Paris was delayed by 5 hours - no apologies, compensation or even the appearance of any airline personnel despite numerous complaints. Passengers were finally dumped at CDG at closing time with no hope or help to reroute onward bookings or hotels. All in all an airline that should be avoided at all costs. (3 our of 4 flights booked on this trip were delayed or cancelled with no prior notice)"
m k B wrote a review Feb 2016,40,"Hyderabad - New Delhi
Domestic
Economy","Hyderabad - New Delhi
Domestic
Economy","Hyderabad - New Delhi
Domestic
Economy",Number One in inflight service,"Superb at the time of check in, very cordial, pleasant and the process hassle free. The boarding and in flight announcements very clear and soft to ears. Excellent Breakfat with hot tea and coffee.

The maharajah service still continuing its legacy ."
tgrdecker wrote a review Feb 2016,20,"New Delhi - Chennai
Domestic
Business Class","New Delhi - Chennai
Domestic
Business Class","New Delhi - Chennai
Domestic
Business Class",Bumped fom Business class twice,This is the second time we have flown Air India domestically and both times we had paid for business seats but the plane that was used only had economy seats!! Will not use this airline domestically again!
Michael J wrote a review Feb 2016,10,"London - Sydney
International
Business Class","London - Sydney
International
Business Class","London - Sydney
International
Business Class","Lost baggage, disinterest, bad service","I was travelling out with only one checked bag containing everything needed for our joint 75th birthday party in Sydney. The bag did not arrive for 8 days, well after the party and I was only offered a meagre$100 and told this was the maximum they would pay and if I wanted to go for the total amount I had to spend and extra $324 I should go through my insurers. So apparently Air India has no responsibility for baggage. Also follow up service and other snags on our return trip soured our whole experience with Air India. Several Indian friends and European ones who travel to India had warned me about Air India and advised me to look elsewhere, sadly we ignored this counsel. My strong advice to anyone considering flying with Air India is don't, there are many alternatives .... USE THEM !!!"
smshamsi wrote a review Feb 2016,30,"Kolkata - Bengaluru
Domestic
Economy","Kolkata - Bengaluru
Domestic
Economy","Kolkata - Bengaluru
Domestic
Economy",We appreciate the timeliness of our flight,"After staying overnight in Kolkata at a nearby hotel as transit passengers we went on this flight to Bangalore. Again we found the Air India check-in staff at the NSCB airport quite helpful. The cabin crew served us pretty good with snacks and dinner as it was a two hour plus flight. The food was ok. But there was no provision for in-flight entertainment, so the flight turned out to be boring and monotonous. However, we appreciated the timeliness of our flight arriving in Bangalore on time. Timely arrival helped us catch our pre-arranged taxi to our reserved hotel. So we were happy and thankful to Air India."
smshamsi wrote a review Feb 2016,30,"Dhaka City - Kolkata
Asia
Economy","Dhaka City - Kolkata
Asia
Economy","Dhaka City - Kolkata
Asia
Economy",convenient flight timing and low price from Dhaka to Kolkata,I chose this airline as it offered us the most convenient flight timing for our trip to Kolkata from Dhaka. I and my wife were able to take this flight at night after spending the day completing many important tasks at hand. The check in crew were okay. We were given a dinner which was okay as well. We thought the cabin crew could do a much better job in serving the passengers.It was a short flight and so wasn't tiring at all. When we landed in Kolkata we had to take a bus to the terminal which wasn't convenient. A concourse or ramp would have been much more convenient. I appreciate the fact that we received our luggage at the belt quite quickly and so we were able to head on to the taxi stand fairly in a short period.
Nikhil_Sanjay_Joshi wrote a review Feb 2016,50,"Mumbai - Bengaluru
Domestic
Economy","Mumbai - Bengaluru
Domestic
Economy","Mumbai - Bengaluru
Domestic
Economy",BOM-BLR,Flight was good on time and the hospitality was better. had served the on board meals and they can increase the options.
