SeSi G wrote a review 22 Jul,10,"New Delhi - Madrid
International
Economy","New Delhi - Madrid
International
Economy","New Delhi - Madrid
International
Economy",WORST AIRLINE EVER,"WORST AIRLINE EVER. I'm still waiting for refund of my tickets since 22nd march 2020. They cancelled my flight, they said they already have refunded me, but I didn't receive a single cent of my money. BAD service, WORST food, they NEVER answer phone, when you are lucky and they answer, they keep you for more than 30 minutes on hold and then they hang out just to don't explain you what is going on...much better to take another serious airline, even if you have to wait for hours than trusting air india and be f***ed out"
Giosa F wrote a review 21 Jul,10,"London - Goa
International
Economy","London - Goa
International
Economy","London - Goa
International
Economy",1.25 years and still no refund,"I have booked 2 tickets for my parents in March 2020 but due to the pandemic, all flights were cancelled. I have been waiting for my refund ever since and there have been no courtesy messages sent back despite the countless number of calls and emails I have sent them.

I have heard from other friends and family that other airlines have issued refunds to them when the pandemic happened and here is our lovely airline taking their own sweet time to even respond to an email.

The agents over the phone are a bit clueless because I don't think the management has even given them the adequate steps to take when a customer is calling for a refund. They seem a bit too lost every time I speak to them. Each time they give me a different number to ring or a different email to write to.

I rarely travelled by Air India but I know this would be my last time booking a flight with them.

I am so fed up of this crap! Air India, you need a hard knock on your head :)"
Sathish T wrote a review 8 Jul,10,"San Francisco - Chennai
International
Economy","San Francisco - Chennai
International
Economy","San Francisco - Chennai
International
Economy",Pain in the xxx for Booking with them,"I don't have an option to give Zero. I booked tickets to India and cancelled due to Pandemic raise. I told the customer care agent. I called the customer agent for getting the refund for my cancelled tickets to India. But all in Vain.
These people do not understand the pain which we go through. They ask to send email . I have sent 10 email which no one responded.

I wish Air india to lose business soon ."
june s wrote a review 6 Jul,10,"Newark - Kolkata
International
Business Class","Newark - Kolkata
International
Business Class","Newark - Kolkata
International
Business Class","Worst airline out there, categorically the worst","All travellers be warned. Air India is a beggar airline. They will take your money and you will never see it again, even if you do your due diligence and cancel within 24 hours, even if you call them every other day for 2 month, wait on hold for hours, write 20 emails and create 5 escalated cases with their sub standard, rude and good for nothing customer support agents.

All of the above happened to me. I booked a business class ticket and tried to cancel online but the system was down so I called to cancel within 24 hours. But the customer support agent casually said, and I quote ""please call back later. The system is undergoing maintenance and I cannot cancel at this time"". That was my first red flag. What kind of an agent cannot cancel even it the user cannot cancel?

So I left an email asking them to cancel within 24 hours.

I called several times after that and I got the same response:

1. I'd have to pay the $200 cancellation charge because the 24 hours has passed. Otherwise, they said its wise to hold off on cancelling until my escalated case would be reviewed by someone at a higher level (classic Indian bureaucracy).

2. That the customer agents do not have access to emails because they just dont and only the backend team can see my emails (this was new. I haven't heard of any other airline that keeps its phone staff and email staff separate).

3. That I'd get a response within 24 to 48 hours (but didnt). Even if I did, it was always automated or tightly scripted (was I ever talking to a human?).

Exhausted with the constant back and forth and going nowhere for a month but before my flight date, I called them to cancel my booking, agreeing to pay the $200. I was promised that my escalated case would be seen to but it never was.

I left them multiple requests in email, in consumer.com, on their feedback form but talking to these people is like talking to a wall.

If you dont believe me, please go look at airindia reviews on any website or consumer complaint websites and you'll read all the horror stories. All of them are true.

Save yourself the hassle, please book somewhere else, unless you're desperate and there are no other flights."
Abhi n wrote a review 6 Jul,10,"New York City - Kochi (Cochin)
International
Economy","New York City - Kochi (Cochin)
International
Economy","New York City - Kochi (Cochin)
International
Economy",Canceled my fligh twice,"Wish I could them zero stars. They are so horrible when it comes to customer service. Whenever I call them, none of the customer service idiots are aware of any change and they tend to hung up on you. They also cancel booking at the last minute and its a scam that they are trying to get more money from customers than what we originally paid for. It is an embarrassment and I hope it will get shut down permanently for the good."
Shammi wrote a review 5 Jul,10,"Bengaluru - Abu Dhabi
International
Economy","Bengaluru - Abu Dhabi
International
Economy","Bengaluru - Abu Dhabi
International
Economy","unprofessional, rude, outright arrogant thieves","Won’t refund the ticket for cancelled flight, outright thieves, lazy unprofessional rude staff with chip on the shoulders. They should be ashamed working for corrupt airlines like AirIndia."
Shriyal P wrote a review 5 Jul,10,"Mumbai - Chicago
International
Economy","Mumbai - Chicago
International
Economy","Mumbai - Chicago
International
Economy",Keep on postponing 10 days,"Ticket originally booked for 5th Jul. Mum-Del-ORD. Del-ORD rescheduled to 9th and then to 15th
But the Mum-Del flight is no changed. For that they want us to pay change of schedule fee. And there are no guarantees it will no change."
umash07 wrote a review 4 Jul,10,"San Francisco - Coimbatore
International
Economy","San Francisco - Coimbatore
International
Economy","San Francisco - Coimbatore
International
Economy",Hands Down! The Worst Service! Avoid Regret Later!,"""I don't have an option to give a negative review!!"" I told the customer care agent. He was the 3rd one I contacted for getting the refund for my cancelled tickets to India. Am stilling waiting and don't know how many agents I will be talking with and how many fake promises and escalations I will hear about."
Santosh S wrote a review Jun 2021,10,"New Delhi - Newark
International
Economy","New Delhi - Newark
International
Economy","New Delhi - Newark
International
Economy",Not refunding money after cancellation even the ticket was refundable,AirIndia is making me cry to get back my refund money even though ticket was refundable. They are not responding any email from more than a month .Whenever I call to customer care they fake and say money is already refunded but in reality money is never refunded. Bogus and fake Airline.AirIndia should not use ‘India’ word in its name as they are creating a. very bad remark globally due to they carelessness.
Nick H wrote a review Jun 2021,10,"San Francisco - New Delhi
International
Business Class","San Francisco - New Delhi
International
Business Class","San Francisco - New Delhi
International
Business Class",Stay away from this airline!!!!,"I wish there were a way to give negative rating - these guys deserve the lowest one. What a pathetic airline!!
There isn’t enough space to write everything but here’s a summary:
- Business class has middle seats! Yes you read that right.
- much costlier than other airlines. Compared United to same journey, business class is cheaper by around $300 and they have tie ups with COVID testing sites.
- they cancel flights without letting anyone know. Only indication is retrieving your booking fails. Yep - and airline that doesn’t tell you if they cancel the flight.
- God help you if you decide to cancel - they won’t return your money. No Sir! We’ve been calling every week for 7 weeks now. Still no sign of refund. Internet has horror stories of refunds taking even longer.
- absolutely downright pathetic and rude staff.
- if you think their ground staff are bad, try their call center. Not making this up - one of the calls I couldn’t hear the guy because his internet connection was so bad and when it was okay there was a loud party going on in the background.
- couple of times I had to insist on asking for a supervisor and the response is to disconnect the line
- website is slow and too busy, looks like it’s designed by a high school kid in the 1980s
- I had a query for them - called them no less than 11 times. Different answers each time. Finally I took the best answer that said come to airport early and we’ll sort it out. Came early - they don’t even open the damn kiosk that early. Waited and waited. Finally a lady said no to the request. We said but we called and some said it was doable. She says no and walks away. That’s it. Nothing more.

This airline exists for one reason and one reason only - the Indian Govt props it up. In the open marketplace these guys would be out in a matter of days."
